Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_7,Turning & Milling Q.C.,2012-01-18 08:02:29.631214+00:00,2012-01-18 14:06:18.998303+00:00,ID4493
case_7,Round Grinding,2012-01-18 19:49:55.520042+00:00,2012-01-18 21:58:40.339319+00:00,ID4528
case_7,Packing,2012-01-18 21:58:40.339319+00:00,2012-01-20 08:00:40.339319+00:00,ID4491
case_7,End,2012-01-20 08:00:40.339319+00:00,2012-01-20 08:00:40.339319+00:00,End
case_7,Final Inspection Q.C.,2012-01-20 14:51:47.686258+00:00,2012-01-20 19:10:09.325602+00:00,ID4287
case_8,Start,2012-01-16 07:00:53.856773+00:00,2012-01-16 07:00:53.856773+00:00,Start
case_8,Turn & Mill. & Screw Assem,2012-01-16 08:35:16.356773+00:00,2012-01-16 09:58:28.356773+00:00,ID4641
case_8,Turn & Mill. & Screw Assem,2012-01-16 14:02:52.356773+00:00,2012-01-16 16:26:04.356773+00:00,ID3846
case_8,Turn & Mill. & Screw Assem,2012-01-16 16:28:28.356773+00:00,2012-01-16 23:51:40.356773+00:00,ID3846
case_8,Turn & Mill. & Screw Assem,2012-01-17 03:26:02.856773+00:00,2012-01-17 13:49:14.856773+00:00,ID4641
case_8,Flat Grinding,2012-01-17 17:27:42.397757+00:00,2012-01-17 18:39:18.397757+00:00,ID0998
case_8,Turning & Milling Q.C.,2012-01-17 20:31:27.997757+00:00,2012-01-17 22:41:09.377067+00:00,ID4287
case_8,Flat Grinding,2012-01-18 23:20:02.318243+00:00,2012-01-19 00:31:38.318243+00:00,ID4872
case_8,Turn & Mill. & Screw Assem,2012-01-19 05:03:02.318243+00:00,2012-01-20 13:26:14.318243+00:00,ID3846
case_8,Laser Marking,2012-01-22 20:27:41.859227+00:00,2012-01-22 21:19:41.859227+00:00,ID0998
case_8,Flat Grinding,2012-01-23 00:47:09.400211+00:00,2012-01-23 01:58:45.400211+00:00,ID0998
case_8,Turn & Mill. & Screw Assem,2012-01-23 03:35:07.900211+00:00,2012-01-23 05:58:19.900211+00:00,ID4641
case_8,Turning & Milling Q.C.,2012-01-23 15:52:29.500211+00:00,2012-01-23 17:02:10.879521+00:00,ID4287
case_8,Turn & Mill. & Screw Assem,2012-01-23 23:34:33.379521+00:00,2012-01-24 03:57:45.379521+00:00,ID4641
case_8,Turning & Milling Q.C.,2012-01-24 08:43:22.879521+00:00,2012-01-24 14:53:04.258831+00:00,ID4493
case_8,Turning & Milling Q.C.,2012-01-25 13:29:09.476222+00:00,2012-01-25 14:38:50.855532+00:00,ID4618
case_8,Laser Marking,2012-01-25 17:28:18.396516+00:00,2012-01-25 18:20:18.396516+00:00,ID0998
case_8,Turning & Milling Q.C.,2012-01-25 20:12:27.996516+00:00,2012-01-25 21:22:09.375826+00:00,ID4287
case_8,Lapping,2012-01-25 22:55:16.875826+00:00,2012-01-26 08:08:28.365188+00:00,ID4882
case_8,End,2012-01-26 08:08:28.365188+00:00,2012-01-26 08:08:28.365188+00:00,End
case_8,Packing,2012-01-26 08:35:03.920744+00:00,2012-01-27 07:35:03.920744+00:00,ID4820
case_9,Start,2012-01-16 08:14:18.204599+00:00,2012-01-16 08:14:18.204599+00:00,Start
case_9,Final Inspection Q.C.,2012-01-16 20:24:27.678283+00:00,2012-01-16 21:39:35.985975+00:00,ID4163
case_9,Final Inspection Q.C.,2012-01-17 20:15:41.203366+00:00,2012-01-17 22:30:49.511058+00:00,ID4618
case_9,Packing,2012-01-18 07:27:25.066614+00:00,2012-01-18 08:27:25.066614+00:00,ID4820
case_9,End,2012-01-18 08:27:25.066614+00:00,2012-01-18 08:27:25.066614+00:00,End
case_9,Round Grinding,2012-01-18 18:46:29.866614+00:00,2012-01-18 19:54:52.692701+00:00,ID4528
case_9,Round Grinding,2012-01-18 22:47:12.692701+00:00,2012-01-19 13:55:35.518788+00:00,ID4385
case_10,Start,2012-01-16 09:27:27.633170+00:00,2012-01-16 09:27:27.633170+00:00,Start
case_10,Final Inspection Q.C.,2012-01-16 15:52:37.233170+00:00,2012-01-16 17:07:45.540862+00:00,ID4287
case_10,Turning & Milling Q.C.,2012-01-16 18:59:55.140862+00:00,2012-01-17 15:09:36.520172+00:00,ID4287
case_10,Lapping,2012-01-17 19:29:29.461348+00:00,2012-01-17 20:42:40.950710+00:00,ID4872
case_10,Lapping,2012-01-18 00:10:08.491694+00:00,2012-01-18 01:23:19.981056+00:00,ID0998
case_10,Laser Marking,2012-01-18 16:50:47.522040+00:00,2012-01-18 17:42:47.522040+00:00,ID0998
case_10,Flat Grinding,2012-01-18 20:15:55.022040+00:00,2012-01-18 21:27:31.022040+00:00,ID4882
case_10,Flat Grinding,2012-01-19 15:27:58.563024+00:00,2012-01-19 17:39:34.563024+00:00,ID0998
case_10,Round Grinding,2012-01-19 20:46:39.363024+00:00,2012-01-19 22:55:02.189111+00:00,ID4528
case_10,Packing,2012-01-20 07:43:35.939111+00:00,2012-01-20 08:43:35.939111+00:00,ID4820
case_10,End,2012-01-20 08:43:35.939111+00:00,2012-01-20 08:43:35.939111+00:00,End
case_11,Start,2012-01-16 14:41:48.759931+00:00,2012-01-16 14:41:48.759931+00:00,Start
case_11,Turning & Milling Q.C.,2012-01-17 07:17:53.977322+00:00,2012-01-17 08:27:35.356632+00:00,ID4618
case_11,Turning & Milling,2012-01-17 20:06:02.785203+00:00,2012-01-17 21:23:46.995729+00:00,ID0997
case_11,Turning & Milling,2012-01-17 21:40:05.457267+00:00,2012-01-17 22:57:49.667793+00:00,ID4932
case_11,Turning & Milling,2012-01-18 07:14:08.129331+00:00,2012-01-18 11:31:52.339857+00:00,ID4932
case_11,Final Inspection Q.C.,2012-01-18 19:43:29.839857+00:00,2012-01-19 14:58:38.147549+00:00,ID4493
case_11,Laser Marking,2012-01-19 18:28:05.688533+00:00,2012-01-19 19:20:05.688533+00:00,ID0998
case_11,Packing,2012-01-20 07:43:39.438533+00:00,2012-01-20 08:43:39.438533+00:00,ID4820
case_11,End,2012-01-20 08:43:39.438533+00:00,2012-01-20 08:43:39.438533+00:00,End
case_12,Start,2012-01-16 16:54:43.828424+00:00,2012-01-16 16:54:43.828424+00:00,Start
case_12,Turning & Milling Q.C.,2012-01-17 13:30:49.045815+00:00,2012-01-17 14:40:52.271621+00:00,ID4618
case_12,Turning & Milling Q.C.,2012-01-18 13:16:57.489012+00:00,2012-01-18 14:27:00.714818+00:00,ID4618
case_12,Laser Marking,2012-01-18 17:54:43.176356+00:00,2012-01-18 18:45:49.176356+00:00,ID0998
case_12,Flat Grinding,2012-01-19 00:40:31.637894+00:00,2012-01-19 17:02:13.377024+00:00,ID0998
case_12,Laser Marking,2012-01-19 19:56:55.838562+00:00,2012-01-19 21:48:01.838562+00:00,ID0998
case_12,Final Inspection Q.C.,2012-01-20 17:00:35.751605+00:00,2012-01-23 07:15:44.059297+00:00,ID4163
case_12,Packing,2012-01-23 07:59:17.809297+00:00,2012-01-23 08:59:17.809297+00:00,ID4820
case_12,End,2012-01-23 08:59:17.809297+00:00,2012-01-23 08:59:17.809297+00:00,End
case_12,Round Grinding,2012-01-23 15:35:20.860144+00:00,2012-01-23 16:44:16.485144+00:00,ID4287
case_13,Start,2012-01-16 18:11:40.585181+00:00,2012-01-16 18:11:40.585181+00:00,Start
case_13,Turning & Milling Q.C.,2012-01-17 07:43:18.085181+00:00,2012-01-17 08:50:13.842757+00:00,ID4493
case_13,Turning & Milling Q.C.,2012-01-17 15:35:16.893604+00:00,2012-01-17 17:42:12.651180+00:00,ID4287
case_13,Turning & Milling,2012-01-17 21:05:40.079751+00:00,2012-01-17 23:23:28.363775+00:00,ID0997
case_13,Turning & Milling,2012-01-17 23:24:06.545593+00:00,2012-01-18 00:41:54.829617+00:00,ID4429
case_13,Turning & Milling,2012-01-18 16:24:29.829617+00:00,2012-01-18 18:42:18.113641+00:00,ID4219
case_13,Laser Marking,2012-01-19 00:31:47.665880+00:00,2012-01-19 15:22:53.665880+00:00,ID0998
case_13,Laser Marking,2012-01-19 19:12:23.218119+00:00,2012-01-19 21:03:29.218119+00:00,ID0998
case_13,Lapping,2012-01-20 19:36:36.718119+00:00,2012-01-22 14:49:39.118119+00:00,ID4882
case_13,Flat Grinding,2012-01-22 14:49:39.118119+00:00,2012-01-27 18:22:20.857249+00:00,ID3716
case_13,Final Inspection Q.C.,2012-01-30 07:58:56.857249+00:00,2012-01-30 14:14:05.164941+00:00,ID4163
case_13,Final Inspection Q.C.,2012-01-30 15:49:08.215788+00:00,2012-01-30 17:04:16.523480+00:00,ID4287
case_13,Packing,2012-01-31 07:43:50.273480+00:00,2012-01-31 08:43:50.273480+00:00,ID4820
case_13,End,2012-01-31 08:43:50.273480+00:00,2012-01-31 08:43:50.273480+00:00,End
case_14,Start,2012-01-16 20:49:00.585181+00:00,2012-01-16 20:49:00.585181+00:00,Start
case_14,Packing,2012-01-17 07:48:37.882478+00:00,2012-01-17 08:48:37.882478+00:00,ID4820
case_14,End,2012-01-17 08:48:37.882478+00:00,2012-01-17 08:48:37.882478+00:00,End
case_14,Final Inspection Q.C.,2012-01-17 16:12:37.882478+00:00,2012-01-17 19:28:30.718299+00:00,ID4163
case_14,Final Inspection Q.C.,2012-01-17 21:40:30.718299+00:00,2012-01-17 22:56:23.554120+00:00,ID4163
case_15,Start,2012-01-17 02:22:19.046719+00:00,2012-01-17 02:22:19.046719+00:00,Start
case_15,Laser Marking,2012-01-17 19:41:31.046719+00:00,2012-01-17 20:31:41.290621+00:00,ID4872
case_15,Flat Grinding,2012-01-19 17:19:11.290621+00:00,2012-01-19 18:40:53.029751+00:00,ID0998
case_15,Turning & Milling Q.C.,2012-01-19 21:14:21.029751+00:00,2012-01-19 22:21:46.414366+00:00,ID4287
case_15,Flat Grinding,2012-01-23 19:09:16.414366+00:00,2012-01-23 20:30:58.153496+00:00,ID0998
case_15,Final Inspection Q.C.,2012-01-23 23:38:49.264607+00:00,2012-01-24 01:58:59.405452+00:00,ID4163
case_15,Flat Grinding,2012-01-24 01:58:59.405452+00:00,2012-01-27 18:22:41.144582+00:00,ID3716
case_15,Packing,2012-01-29 07:49:18.441879+00:00,2012-01-29 08:49:18.441879+00:00,ID4820
case_15,End,2012-01-29 08:49:18.441879+00:00,2012-01-29 08:49:18.441879+00:00,End
case_16,Start,2012-01-17 07:58:53.332433+00:00,2012-01-17 07:58:53.332433+00:00,Start
case_16,Final Inspection Q.C.,2012-01-17 16:04:10.475290+00:00,2012-01-17 19:24:20.616135+00:00,ID4163
case_16,Turning & Milling,2012-01-17 20:21:31.204370+00:00,2012-01-17 23:38:47.925681+00:00,ID4529
case_16,Turning & Milling,2012-01-18 14:40:43.060816+00:00,2012-01-18 16:57:59.782127+00:00,ID0997
case_16,Turning & Milling,2012-01-22 16:25:19.782127+00:00,2012-01-22 17:42:36.503438+00:00,ID4429
case_16,Turning & Milling Q.C.,2012-01-22 19:34:04.503438+00:00,2012-01-22 21:42:22.217724+00:00,ID4287
case_16,Laser Marking,2012-01-23 00:15:29.717724+00:00,2012-01-23 07:05:39.961626+00:00,ID4882
case_16,Lapping,2012-01-24 17:48:09.961626+00:00,2012-01-24 19:00:33.491038+00:00,ID0998
case_16,Lapping,2012-01-26 00:48:03.491038+00:00,2012-01-26 17:00:27.020450+00:00,ID0998
case_16,Packing,2012-01-27 07:49:04.317747+00:00,2012-01-27 08:49:04.317747+00:00,ID4820
case_16,End,2012-01-27 08:49:04.317747+00:00,2012-01-27 08:49:04.317747+00:00,End
case_17,Start,2012-01-17 18:26:49.332433+00:00,2012-01-17 18:26:49.332433+00:00,Start
case_17,Final Inspection Q.C.,2012-01-17 21:04:06.475290+00:00,2012-01-17 22:24:16.616135+00:00,ID4163
case_17,Round Grinding,2012-01-18 06:23:34.070680+00:00,2012-01-18 13:33:10.070680+00:00,ID4528
case_17,Round Grinding,2012-01-18 19:32:27.525225+00:00,2012-01-18 21:42:03.525225+00:00,ID4528
case_17,Packing,2012-01-18 21:42:03.525225+00:00,2012-01-20 08:00:03.525225+00:00,ID4491
case_17,End,2012-01-20 08:00:03.525225+00:00,2012-01-20 08:00:03.525225+00:00,End
case_18,Start,2012-01-17 22:51:08.082433+00:00,2012-01-17 22:51:08.082433+00:00,Start
case_18,Turning & Milling,2012-01-17 23:21:18.670668+00:00,2012-01-18 15:38:24.154539+00:00,ID4529
case_18,Final Inspection Q.C.,2012-01-19 14:48:55.354539+00:00,2012-01-19 16:09:05.495384+00:00,ID4493
case_18,Turning & Milling,2012-01-20 03:58:12.995384+00:00,2012-01-20 07:15:18.479255+00:00,ID4445
case_18,Turning & Milling,2012-01-20 07:18:40.079255+00:00,2012-01-21 20:35:45.563126+00:00,ID4794
case_18,Round Grinding,2012-01-22 07:00:03.017671+00:00,2012-01-22 13:09:39.017671+00:00,ID4528
case_18,Round Grinding,2012-01-22 16:08:56.472216+00:00,2012-01-22 17:18:32.472216+00:00,ID4528
case_18,Packing,2012-01-23 07:49:09.769513+00:00,2012-01-23 08:49:09.769513+00:00,ID4820
case_18,End,2012-01-23 08:49:09.769513+00:00,2012-01-23 08:49:09.769513+00:00,End
case_19,Start,2012-01-18 07:09:32.788315+00:00,2012-01-18 07:09:32.788315+00:00,Start
case_19,Turning & Milling,2012-01-18 13:03:47.788315+00:00,2012-01-19 03:20:41.602748+00:00,ID4794
case_19,Turning & Milling,2012-01-19 15:32:28.971169+00:00,2012-01-20 00:49:22.785602+00:00,ID4529
case_19,Turning & Milling,2012-01-20 00:54:46.785602+00:00,2012-01-22 21:11:40.600035+00:00,ID4167
case_19,Flat Grinding,2012-01-23 23:59:10.600035+00:00,2012-01-24 15:20:52.339165+00:00,ID0998
case_19,Lapping,2012-01-24 16:53:59.839165+00:00,2012-01-24 22:06:23.368577+00:00,ID4882
case_19,Lapping,2012-01-25 00:39:30.868577+00:00,2012-01-25 07:51:54.397989+00:00,ID4882
case_19,Flat Grinding,2012-01-26 22:48:24.397989+00:00,2012-01-29 17:10:06.137119+00:00,ID0998
case_19,Flat Grinding,2012-01-29 21:43:13.637119+00:00,2012-01-30 00:04:55.376249+00:00,ID4882
case_19,Laser Marking,2012-01-30 22:46:07.376249+00:00,2012-01-31 06:36:17.620151+00:00,ID4872
case_19,End,2012-01-31 06:36:17.620151+00:00,2012-01-31 06:36:17.620151+00:00,End
case_19,Packing,2012-01-31 07:51:13.229907+00:00,2012-01-31 08:51:13.229907+00:00,ID4820
case_20,Start,2012-01-18 15:28:32.788315+00:00,2012-01-18 15:28:32.788315+00:00,Start
case_20,Round Grinding,2012-01-18 18:52:36.317727+00:00,2012-01-19 13:01:06.793917+00:00,ID4385
case_20,Round Grinding,2012-01-22 17:24:00.793917+00:00,2012-01-22 21:32:31.270107+00:00,ID4355
case_20,Round Grinding,2012-01-23 20:41:40.743791+00:00,2012-01-23 21:50:11.219981+00:00,ID4872
case_20,Final Inspection Q.C.,2012-01-24 15:29:13.066135+00:00,2012-01-24 17:49:50.103172+00:00,ID4287
case_20,Turning & Milling Q.C.,2012-01-25 18:43:32.603172+00:00,2012-01-25 19:51:33.684253+00:00,ID4618
case_20,Packing,2012-01-26 07:51:29.294009+00:00,2012-01-26 08:51:29.294009+00:00,ID4820
case_20,End,2012-01-26 08:51:29.294009+00:00,2012-01-26 08:51:29.294009+00:00,End
case_20,Final Inspection Q.C.,2012-01-27 17:54:11.794009+00:00,2012-01-27 19:14:48.831046+00:00,ID4618
case_20,Flat Grinding,2012-01-30 13:41:58.304730+00:00,2012-01-30 20:03:40.043860+00:00,ID4872
case_20,Flat Grinding,2012-01-31 22:51:10.043860+00:00,2012-02-01 01:12:51.782990+00:00,ID0998
case_20,Flat Grinding,2012-02-01 22:42:01.256674+00:00,2012-02-02 00:03:42.995804+00:00,ID4872
case_21,Start,2012-01-18 17:54:11.788315+00:00,2012-01-18 17:54:11.788315+00:00,Start
case_21,Turning,2012-01-18 23:44:35.788315+00:00,2012-01-19 13:54:21.942161+00:00,ID4219
case_21,Turning Q.C.,2012-01-19 15:26:44.330221+00:00,2012-01-19 16:36:20.330221+00:00,ID4287
case_21,Laser Marking,2012-01-22 17:29:59.460656+00:00,2012-01-22 21:21:59.460656+00:00,ID4355
case_21,Final Inspection Q.C.,2012-01-22 22:48:21.848716+00:00,2012-01-23 14:11:02.824326+00:00,ID4287
case_21,Packing,2012-01-23 14:11:02.824326+00:00,2012-01-27 08:00:02.824326+00:00,ID4491
case_21,End,2012-01-27 08:00:02.824326+00:00,2012-01-27 08:00:02.824326+00:00,End
case_22,Start,2012-01-19 07:17:48.310054+00:00,2012-01-19 07:17:48.310054+00:00,Start
case_22,Turning & Milling Q.C.,2012-01-20 18:44:25.233131+00:00,2012-01-20 19:55:51.612441+00:00,ID4618
case_22,Laser Marking,2012-01-23 20:48:21.612441+00:00,2012-01-23 21:39:12.279108+00:00,ID0998
case_22,Packing,2012-01-23 21:39:12.279108+00:00,2012-01-27 08:00:12.279108+00:00,ID4491
case_22,Lapping,2012-01-29 06:54:34.537173+00:00,2012-01-29 13:06:58.066585+00:00,ID4528
case_22,End,2012-01-29 13:06:58.066585+00:00,2012-01-29 13:06:58.066585+00:00,End
case_22,Final Inspection Q.C.,2012-01-29 14:33:20.454645+00:00,2012-01-29 15:56:01.430255+00:00,ID4287
case_22,Lapping,2012-01-29 17:50:23.688320+00:00,2012-01-30 03:02:47.217732+00:00,ID4528
case_23,Start,2012-01-19 15:39:00.810054+00:00,2012-01-19 15:39:00.810054+00:00,Start
case_23,Turning,2012-01-19 20:44:24.810054+00:00,2012-01-20 00:51:38.143387+00:00,ID4219
case_23,Turning,2012-01-20 15:36:02.143387+00:00,2012-01-20 19:43:15.476720+00:00,ID4219
case_23,Turning,2012-01-22 13:27:39.476720+00:00,2012-01-22 14:34:52.810053+00:00,ID4219
case_23,Packing,2012-01-23 07:23:07.810053+00:00,2012-01-23 08:23:07.810053+00:00,ID4491
case_23,Turning Q.C.,2012-01-24 13:12:01.494264+00:00,2012-01-24 14:21:37.494264+00:00,ID4618
case_23,Laser Marking,2012-01-25 03:54:18.546896+00:00,2012-01-25 07:44:54.291577+00:00,ID4445
case_23,Laser Marking,2012-01-26 00:17:22.291577+00:00,2012-01-26 01:07:58.036258+00:00,ID4872
case_23,Final Inspection Q.C.,2012-01-26 17:58:06.036258+00:00,2012-01-29 07:24:33.427562+00:00,ID4493
case_23,End,2012-01-29 07:24:33.427562+00:00,2012-01-29 07:24:33.427562+00:00,End
case_24,Start,2012-01-20 14:12:34.410054+00:00,2012-01-20 14:12:34.410054+00:00,Start
case_24,Turning & Milling Q.C.,2012-01-22 16:02:16.410054+00:00,2012-01-22 17:11:57.362435+00:00,ID4618
case_24,Round Grinding,2012-01-23 07:23:00.362435+00:00,2012-01-23 11:34:30.882666+00:00,ID4445
case_24,Flat Grinding,2012-01-24 17:09:50.882666+00:00,2012-01-24 18:31:32.621796+00:00,ID0998
case_24,Round Grinding,2012-01-25 00:26:50.121796+00:00,2012-01-25 03:38:20.642027+00:00,ID4355
case_24,Flat Grinding,2012-01-26 22:09:40.642027+00:00,2012-01-27 00:31:22.381157+00:00,ID0998
case_24,Flat Grinding,2012-01-27 00:31:22.381157+00:00,2012-01-27 18:22:04.120287+00:00,ID3716
case_24,Final Inspection Q.C.,2012-01-30 08:52:35.320287+00:00,2012-01-30 15:18:19.695287+00:00,ID4163
case_24,Packing,2012-01-31 07:51:15.305043+00:00,2012-01-31 08:51:15.305043+00:00,ID4820
case_24,End,2012-01-31 08:51:15.305043+00:00,2012-01-31 08:51:15.305043+00:00,End
case_24,Final Inspection Q.C.,2012-01-31 15:32:38.121944+00:00,2012-01-31 17:58:22.496944+00:00,ID4287
case_25,Start,2012-01-22 16:13:04.410054+00:00,2012-01-22 16:13:04.410054+00:00,Start
case_25,Turning,2012-01-23 06:16:32.267197+00:00,2012-01-23 14:23:45.600530+00:00,ID4132
case_25,Turning,2012-01-23 16:26:29.600530+00:00,2012-01-23 17:33:42.933863+00:00,ID0997
case_25,Turning & Milling,2012-01-23 23:17:10.791006+00:00,2012-01-24 00:36:43.642717+00:00,ID4132
case_25,Turning & Milling Q.C.,2012-01-24 22:50:25.642717+00:00,2012-01-25 01:00:57.296260+00:00,ID4618
case_25,Turning & Milling,2012-01-25 03:17:25.153403+00:00,2012-01-25 06:36:58.005114+00:00,ID4132
case_25,Turning & Milling Q.C.,2012-01-25 20:50:40.005114+00:00,2012-01-25 23:01:11.658657+00:00,ID4618
case_25,Turning & Milling Q.C.,2012-01-26 16:58:19.658657+00:00,2012-01-26 23:08:51.312200+00:00,ID4493
case_25,Turning & Milling,2012-01-29 15:12:40.062200+00:00,2012-01-29 21:32:12.913911+00:00,ID4167
case_25,Final Inspection Q.C.,2012-01-30 21:21:54.913911+00:00,2012-01-30 22:45:57.944214+00:00,ID4618
case_25,Final Inspection Q.C.,2012-01-31 16:20:25.636522+00:00,2012-01-31 19:44:28.666825+00:00,ID4163
case_25,End,2012-01-31 19:44:28.666825+00:00,2012-01-31 19:44:28.666825+00:00,End
case_25,Laser Marking,2012-02-01 00:59:15.693852+00:00,2012-02-01 07:49:05.897934+00:00,ID4882
case_25,Laser Marking,2012-02-02 22:09:25.897934+00:00,2012-02-02 22:59:16.102016+00:00,ID0998
case_25,Packing,2012-02-03 07:51:11.711772+00:00,2012-02-03 08:51:11.711772+00:00,ID4820
case_26,Start,2012-01-22 21:05:32.102362+00:00,2012-01-22 21:05:32.102362+00:00,Start
case_26,Packing,2012-01-23 06:52:25.435695+00:00,2012-01-23 07:52:25.435695+00:00,ID4291
case_26,Turning & Milling Q.C.,2012-01-24 07:32:20.435695+00:00,2012-01-24 08:42:14.854300+00:00,ID4618
case_26,End,2012-01-24 08:42:14.854300+00:00,2012-01-24 08:42:14.854300+00:00,End
