Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_7,Final Inspection Q.C.,2012-01-16 14:41:46.203712+00:00,2012-01-16 16:00:07.843056+00:00,ID4287
case_7,Lapping,2012-01-16 18:30:02.843056+00:00,2012-01-16 19:37:34.206692+00:00,ID0998
case_7,Lapping,2012-01-16 23:20:19.723933+00:00,2012-01-17 07:27:51.087569+00:00,ID4882
case_7,Final Inspection Q.C.,2012-01-17 15:11:00.561253+00:00,2012-01-17 16:29:22.200597+00:00,ID4163
case_7,Final Inspection Q.C.,2012-01-18 17:35:30.200597+00:00,2012-01-18 18:53:51.839941+00:00,ID4618
case_7,Laser Marking,2012-01-19 00:23:46.839941+00:00,2012-01-19 15:15:46.839941+00:00,ID0998
case_7,Flat Grinding,2012-01-19 21:43:32.357182+00:00,2012-01-20 19:55:08.357182+00:00,ID4882
case_7,Flat Grinding,2012-01-22 21:30:03.357182+00:00,2012-01-22 23:41:39.357182+00:00,ID0998
case_7,Packing,2012-01-24 07:27:14.912738+00:00,2012-01-24 08:27:14.912738+00:00,ID4820
case_7,End,2012-01-24 08:27:14.912738+00:00,2012-01-24 08:27:14.912738+00:00,End
case_8,Start,2012-01-16 07:00:53.856773+00:00,2012-01-16 07:00:53.856773+00:00,Start
case_8,Turning & Milling,2012-01-16 08:06:02.428202+00:00,2012-01-16 14:22:20.989353+00:00,ID4794
case_8,Turning & Milling,2012-01-16 16:27:48.417924+00:00,2012-01-16 17:44:06.979075+00:00,ID0997
case_8,Turning & Milling Q.C.,2012-01-17 14:06:20.825229+00:00,2012-01-17 15:16:02.204539+00:00,ID4167
case_8,Turning & Milling,2012-01-17 15:22:16.050693+00:00,2012-01-17 17:38:34.611844+00:00,ID4167
case_8,Turning & Milling Q.C.,2012-01-18 15:36:39.829235+00:00,2012-01-18 16:46:21.208545+00:00,ID4618
case_8,Turning & Milling Q.C.,2012-01-19 14:42:58.708545+00:00,2012-01-19 15:52:40.087855+00:00,ID4493
case_8,Laser Marking,2012-01-19 19:20:07.628839+00:00,2012-01-19 21:12:07.628839+00:00,ID0998
case_8,Flat Grinding,2012-01-20 00:39:35.169823+00:00,2012-01-22 17:51:11.169823+00:00,ID0998
case_8,Final Inspection Q.C.,2012-01-22 19:52:20.769823+00:00,2012-01-22 22:07:29.077515+00:00,ID4287
case_8,Final Inspection Q.C.,2012-01-23 18:43:34.294906+00:00,2012-01-23 19:58:42.602598+00:00,ID4618
case_8,Final Inspection Q.C.,2012-01-23 21:10:52.076282+00:00,2012-01-23 23:26:00.383974+00:00,ID4163
case_8,Packing,2012-01-24 07:26:35.939530+00:00,2012-01-24 08:26:35.939530+00:00,ID4820
case_8,End,2012-01-24 08:26:35.939530+00:00,2012-01-24 08:26:35.939530+00:00,End
case_9,Start,2012-01-16 08:14:18.204599+00:00,2012-01-16 08:14:18.204599+00:00,Start
case_9,Turning & Milling Q.C.,2012-01-16 22:36:23.421990+00:00,2012-01-17 07:46:04.801300+00:00,ID4618
case_9,Final Inspection Q.C.,2012-01-17 15:52:14.401300+00:00,2012-01-17 18:07:22.708992+00:00,ID4287
case_9,Final Inspection Q.C.,2012-01-17 19:59:32.308992+00:00,2012-01-17 22:14:40.616684+00:00,ID4287
case_9,Laser Marking,2012-01-18 01:42:08.157668+00:00,2012-01-18 15:34:08.157668+00:00,ID0998
case_9,Laser Marking,2012-01-18 18:01:35.698652+00:00,2012-01-18 18:53:35.698652+00:00,ID0998
case_9,Lapping,2012-01-18 21:26:43.198652+00:00,2012-01-18 22:39:54.688014+00:00,ID4882
case_9,Lapping,2012-01-19 00:25:59.488014+00:00,2012-01-19 01:39:10.977376+00:00,ID4528
case_9,Packing,2012-01-19 07:26:46.532932+00:00,2012-01-19 08:26:46.532932+00:00,ID4820
case_9,End,2012-01-19 08:26:46.532932+00:00,2012-01-19 08:26:46.532932+00:00,End
case_10,Start,2012-01-16 09:27:27.633170+00:00,2012-01-16 09:27:27.633170+00:00,Start
case_10,Packing,2012-01-17 07:44:01.383170+00:00,2012-01-17 08:44:01.383170+00:00,ID4820
case_10,Final Inspection Q.C.,2012-01-18 07:20:06.600561+00:00,2012-01-18 08:35:14.908253+00:00,ID4618
case_10,End,2012-01-18 08:35:14.908253+00:00,2012-01-18 08:35:14.908253+00:00,End
case_11,Start,2012-01-16 14:41:48.759931+00:00,2012-01-16 14:41:48.759931+00:00,Start
case_11,Final Inspection Q.C.,2012-01-16 16:33:58.359931+00:00,2012-01-16 17:49:06.667623+00:00,ID4287
case_11,Turning & Milling Q.C.,2012-01-17 14:25:11.885014+00:00,2012-01-17 15:34:53.264324+00:00,ID4618
case_11,Laser Marking,2012-01-17 18:02:20.805308+00:00,2012-01-17 18:54:20.805308+00:00,ID0998
case_11,Lapping,2012-01-17 22:21:48.346292+00:00,2012-01-18 00:34:59.835654+00:00,ID0998
case_11,Laser Marking,2012-01-18 03:13:12.692797+00:00,2012-01-18 07:05:12.692797+00:00,ID4445
case_11,Flat Grinding,2012-01-18 17:27:40.233781+00:00,2012-01-18 18:39:16.233781+00:00,ID0998
case_11,Lapping,2012-01-19 00:06:43.774765+00:00,2012-01-19 15:19:55.264127+00:00,ID0998
case_11,Flat Grinding,2012-01-19 18:47:22.805111+00:00,2012-01-19 19:58:58.805111+00:00,ID0998
case_11,Flat Grinding,2012-01-20 00:26:26.346095+00:00,2012-01-22 17:38:02.346095+00:00,ID0998
case_11,Packing,2012-01-23 07:43:36.096095+00:00,2012-01-23 08:43:36.096095+00:00,ID4820
case_11,End,2012-01-23 08:43:36.096095+00:00,2012-01-23 08:43:36.096095+00:00,End
case_11,Packing,2012-01-23 08:43:36.096095+00:00,2012-01-27 07:43:36.096095+00:00,ID4491
case_12,Start,2012-01-16 16:54:43.828424+00:00,2012-01-16 16:54:43.828424+00:00,Start
case_12,Turning & Milling,2012-01-17 14:06:57.674578+00:00,2012-01-17 15:26:01.355560+00:00,ID4167
case_12,Turning & Milling,2012-01-17 20:31:28.784131+00:00,2012-01-17 21:50:32.465113+00:00,ID0997
case_12,Turning & Milling,2012-01-17 23:11:32.465113+00:00,2012-01-18 15:30:36.146095+00:00,ID4529
case_12,Turning & Milling Q.C.,2012-01-19 14:43:13.646095+00:00,2012-01-19 15:53:16.871901+00:00,ID4493
case_12,Final Inspection Q.C.,2012-01-20 15:29:22.089292+00:00,2012-01-20 16:44:30.396984+00:00,ID4618
case_12,Final Inspection Q.C.,2012-01-22 17:43:07.896984+00:00,2012-01-22 18:58:16.204676+00:00,ID4493
case_12,Laser Marking,2012-01-22 19:12:29.061819+00:00,2012-01-22 23:03:35.061819+00:00,ID4445
case_12,Flat Grinding,2012-01-23 01:58:17.523357+00:00,2012-01-23 16:19:59.262487+00:00,ID0998
case_12,Lapping,2012-01-23 21:11:53.262487+00:00,2012-01-24 06:24:54.486977+00:00,ID4872
case_12,Lapping,2012-01-24 08:34:01.986977+00:00,2012-01-24 14:47:03.211467+00:00,ID4882
case_12,Packing,2012-01-25 07:43:36.961467+00:00,2012-01-25 08:43:36.961467+00:00,ID4820
case_12,End,2012-01-25 08:43:36.961467+00:00,2012-01-25 08:43:36.961467+00:00,End
case_13,Start,2012-01-16 18:11:40.585181+00:00,2012-01-16 18:11:40.585181+00:00,Start
case_13,Turning & Milling Q.C.,2012-01-16 18:24:25.585181+00:00,2012-01-16 21:31:21.342757+00:00,ID4529
case_13,Final Inspection Q.C.,2012-01-17 15:35:24.393604+00:00,2012-01-17 17:50:32.701296+00:00,ID4287
case_13,Final Inspection Q.C.,2012-01-17 19:59:08.701296+00:00,2012-01-17 21:14:17.008988+00:00,ID4163
case_13,Final Inspection Q.C.,2012-01-18 14:35:20.059835+00:00,2012-01-18 15:50:28.367527+00:00,ID4287
case_13,Final Inspection Q.C.,2012-01-19 14:43:05.867527+00:00,2012-01-19 15:58:14.175219+00:00,ID4493
case_13,Flat Grinding,2012-01-19 21:33:21.675219+00:00,2012-01-20 19:55:03.414349+00:00,ID4882
case_13,Flat Grinding,2012-01-22 20:49:32.966588+00:00,2012-01-22 23:11:14.705718+00:00,ID0998
case_13,Flat Grinding,2012-01-23 07:33:22.205718+00:00,2012-01-23 08:55:03.944848+00:00,ID4882
case_13,Packing,2012-01-24 07:38:37.694848+00:00,2012-01-24 08:38:37.694848+00:00,ID4820
case_13,End,2012-01-24 08:38:37.694848+00:00,2012-01-24 08:38:37.694848+00:00,End
case_13,Packing,2012-01-25 07:22:11.444848+00:00,2012-01-25 08:22:11.444848+00:00,ID4820
case_13,Round Grinding,2012-01-25 22:26:25.562495+00:00,2012-01-26 02:36:10.268377+00:00,ID4355
case_14,Start,2012-01-16 20:49:00.585181+00:00,2012-01-16 20:49:00.585181+00:00,Start
case_14,Round Grinding,2012-01-17 00:59:18.039726+00:00,2012-01-17 03:09:04.581782+00:00,ID4528
case_14,Round Grinding,2012-01-17 05:08:22.036327+00:00,2012-01-17 06:18:08.578383+00:00,ID4528
case_14,Round Grinding,2012-01-17 15:17:26.032928+00:00,2012-01-17 16:27:12.574984+00:00,ID4528
case_14,Turning & Milling Q.C.,2012-01-17 18:33:40.574984+00:00,2012-01-17 19:40:36.332560+00:00,ID4287
case_14,Packing,2012-01-17 19:40:36.332560+00:00,2012-01-20 08:00:36.332560+00:00,ID4491
case_14,End,2012-01-20 08:00:36.332560+00:00,2012-01-20 08:00:36.332560+00:00,End
case_15,Start,2012-01-17 02:22:19.046719+00:00,2012-01-17 02:22:19.046719+00:00,Start
case_15,Final Inspection Q.C.,2012-01-17 08:48:50.246719+00:00,2012-01-17 15:09:00.387564+00:00,ID4493
case_15,Final Inspection Q.C.,2012-01-17 17:42:28.387564+00:00,2012-01-17 19:02:38.528409+00:00,ID4287
case_15,Packing,2012-01-17 19:02:38.528409+00:00,2012-01-20 08:00:38.528409+00:00,ID4491
case_15,Final Inspection Q.C.,2012-01-23 07:08:29.639520+00:00,2012-01-23 08:28:39.780365+00:00,ID4163
case_15,End,2012-01-23 08:28:39.780365+00:00,2012-01-23 08:28:39.780365+00:00,End
case_15,Round Grinding,2012-01-23 17:25:49.254049+00:00,2012-01-23 18:35:25.254049+00:00,ID4355
case_16,Start,2012-01-17 07:58:53.332433+00:00,2012-01-17 07:58:53.332433+00:00,Start
case_16,Turning & Milling,2012-01-17 08:02:14.932433+00:00,2012-01-17 13:19:31.653744+00:00,ID4794
case_16,Turning & Milling Q.C.,2012-01-17 16:03:48.796601+00:00,2012-01-17 19:12:06.510887+00:00,ID4163
case_16,Turning & Milling,2012-01-17 19:46:19.010887+00:00,2012-01-17 22:03:35.732198+00:00,ID4641
case_16,Turning & Milling,2012-01-18 14:02:30.867333+00:00,2012-01-18 16:19:47.588644+00:00,ID0997
case_16,Turning & Milling Q.C.,2012-01-19 14:04:04.731501+00:00,2012-01-19 19:12:22.445787+00:00,ID4163
case_16,Laser Marking,2012-01-23 16:59:52.445787+00:00,2012-01-23 17:50:02.689689+00:00,ID0998
case_16,Final Inspection Q.C.,2012-01-25 08:02:28.939689+00:00,2012-01-25 13:22:39.080534+00:00,ID4618
case_16,Final Inspection Q.C.,2012-01-25 19:49:10.280534+00:00,2012-01-26 15:09:20.421379+00:00,ID4493
case_16,Flat Grinding,2012-01-30 00:56:50.421379+00:00,2012-01-30 15:18:32.160509+00:00,ID0998
case_16,Packing,2012-01-30 15:18:32.160509+00:00,2012-02-03 08:00:32.160509+00:00,ID4491
case_16,End,2012-02-03 08:00:32.160509+00:00,2012-02-03 08:00:32.160509+00:00,End
case_17,Start,2012-01-17 18:26:49.332433+00:00,2012-01-17 18:26:49.332433+00:00,Start
case_17,Milling,2012-01-17 23:51:42.665766+00:00,2012-01-18 21:45:12.665766+00:00,ID4326
case_17,Round Grinding,2012-01-18 22:25:22.139450+00:00,2012-01-19 02:34:58.139450+00:00,ID4355
case_17,Turning & Milling Q.C.,2012-01-19 15:34:26.139450+00:00,2012-01-19 16:41:57.541319+00:00,ID4287
case_17,Packing,2012-01-19 16:41:57.541319+00:00,2012-01-20 08:00:57.541319+00:00,ID4491
case_17,End,2012-01-20 08:00:57.541319+00:00,2012-01-20 08:00:57.541319+00:00,End
case_17,Final Inspection Q.C.,2012-01-22 23:36:01.070731+00:00,2012-01-23 00:56:11.211576+00:00,ID4618
case_18,Start,2012-01-17 22:51:08.082433+00:00,2012-01-17 22:51:08.082433+00:00,Start
case_18,Round Grinding,2012-01-18 06:50:25.536978+00:00,2012-01-18 14:00:01.536978+00:00,ID4528
case_18,Round Grinding,2012-01-18 22:25:11.010662+00:00,2012-01-19 02:34:47.010662+00:00,ID4355
case_18,Flat Grinding,2012-01-23 00:48:17.010662+00:00,2012-01-23 15:09:58.749792+00:00,ID0998
case_18,Turning & Milling Q.C.,2012-01-24 14:06:22.749792+00:00,2012-01-24 15:13:54.151661+00:00,ID4167
case_18,Laser Marking,2012-01-25 18:01:24.151661+00:00,2012-01-25 18:51:34.395563+00:00,ID0998
case_18,Packing,2012-01-25 18:51:34.395563+00:00,2012-01-27 08:00:34.395563+00:00,ID4491
case_18,End,2012-01-27 08:00:34.395563+00:00,2012-01-27 08:00:34.395563+00:00,End
case_18,Final Inspection Q.C.,2012-01-30 07:03:51.538420+00:00,2012-01-30 08:24:01.679265+00:00,ID4163
case_19,Start,2012-01-18 07:09:32.788315+00:00,2012-01-18 07:09:32.788315+00:00,Start
case_19,Turning & Milling,2012-01-22 16:24:52.788315+00:00,2012-01-22 17:41:46.602748+00:00,ID4429
case_19,Turning & Milling,2012-01-22 22:06:06.602748+00:00,2012-01-22 23:23:00.417181+00:00,ID4429
case_19,Turning & Milling,2012-01-23 03:13:22.917181+00:00,2012-01-23 05:30:16.731614+00:00,ID4932
case_19,Turning & Milling Q.C.,2012-01-23 15:35:08.862762+00:00,2012-01-23 16:42:57.196095+00:00,ID4287
case_19,Turning & Milling Q.C.,2012-01-24 22:44:50.880306+00:00,2012-01-24 23:52:39.213639+00:00,ID4618
case_19,Final Inspection Q.C.,2012-01-25 07:39:18.444408+00:00,2012-01-25 08:58:58.984949+00:00,ID4493
case_19,Turning & Milling Q.C.,2012-01-26 19:00:52.669160+00:00,2012-01-26 20:08:41.002493+00:00,ID4618
case_19,Laser Marking,2012-01-30 17:48:11.002493+00:00,2012-01-30 18:38:21.246395+00:00,ID0998
case_19,Flat Grinding,2012-01-31 21:25:51.246395+00:00,2012-01-31 22:47:32.985525+00:00,ID0998
case_19,End,2012-01-31 22:47:32.985525+00:00,2012-01-31 22:47:32.985525+00:00,End
case_19,Packing,2012-02-01 07:51:28.595281+00:00,2012-02-01 08:51:28.595281+00:00,ID4820
case_19,Round Grinding,2012-02-01 18:59:16.391891+00:00,2012-02-01 21:07:55.702236+00:00,ID4528
case_19,Packing,2012-02-01 21:07:55.702236+00:00,2012-02-03 08:00:55.702236+00:00,ID4491
case_20,Start,2012-01-18 15:28:32.788315+00:00,2012-01-18 15:28:32.788315+00:00,Start
case_20,Turning & Milling,2012-01-22 16:24:52.788315+00:00,2012-01-22 17:40:50.446852+00:00,ID4429
case_20,Turning & Milling,2012-01-22 20:12:26.968591+00:00,2012-01-23 14:28:24.627128+00:00,ID4529
case_20,Turning & Milling,2012-01-23 16:30:51.293795+00:00,2012-01-23 23:46:48.952332+00:00,ID4641
case_20,Packing,2012-01-23 23:46:48.952332+00:00,2012-01-27 08:00:48.952332+00:00,ID4491
case_20,End,2012-01-27 08:00:48.952332+00:00,2012-01-27 08:00:48.952332+00:00,End
case_20,Lapping,2012-01-29 14:33:56.452332+00:00,2012-01-29 17:46:19.981744+00:00,ID4882
case_20,Final Inspection Q.C.,2012-01-29 19:29:21.827898+00:00,2012-01-29 21:49:58.864935+00:00,ID4287
case_20,Lapping,2012-01-30 00:23:06.364935+00:00,2012-01-30 07:35:29.894347+00:00,ID4882
case_20,Laser Marking,2012-01-31 17:47:59.894347+00:00,2012-01-31 18:39:59.894347+00:00,ID0998
case_20,Flat Grinding,2012-02-01 00:34:07.394347+00:00,2012-02-01 07:55:49.133477+00:00,ID4882
case_20,Round Grinding,2012-02-01 16:12:53.748862+00:00,2012-02-01 18:21:24.225052+00:00,ID4445
case_20,Round Grinding,2012-02-01 21:20:12.021662+00:00,2012-02-01 22:28:42.497852+00:00,ID4528
case_21,Start,2012-01-18 17:54:11.788315+00:00,2012-01-18 17:54:11.788315+00:00,Start
case_21,Turning & Milling,2012-01-22 16:24:31.788315+00:00,2012-01-22 17:40:15.274554+00:00,ID4429
case_21,Turning & Milling,2012-01-23 04:03:29.274554+00:00,2012-01-23 05:19:12.760793+00:00,ID4794
case_21,Turning & Milling,2012-01-23 05:22:26.760793+00:00,2012-01-23 08:38:10.247032+00:00,ID4794
case_21,Final Inspection Q.C.,2012-01-23 20:47:33.005653+00:00,2012-01-24 08:10:13.981263+00:00,ID4493
case_21,Laser Marking,2012-01-25 17:47:43.981263+00:00,2012-01-25 18:39:43.981263+00:00,ID0998
case_21,Packing,2012-01-26 07:51:39.591019+00:00,2012-01-26 08:51:39.591019+00:00,ID4820
case_21,End,2012-01-26 08:51:39.591019+00:00,2012-01-26 08:51:39.591019+00:00,End
case_21,Flat Grinding,2012-01-30 00:48:09.591019+00:00,2012-01-30 15:09:51.330149+00:00,ID0998
case_21,Lapping,2012-01-31 17:57:21.330149+00:00,2012-01-31 19:09:44.859561+00:00,ID0998
case_21,Lapping,2012-02-01 00:33:52.359561+00:00,2012-02-01 07:46:15.888973+00:00,ID4882
case_21,Turning & Milling Q.C.,2012-02-01 14:33:38.647594+00:00,2012-02-01 15:44:08.386724+00:00,ID4493
case_22,Start,2012-01-19 07:17:48.310054+00:00,2012-01-19 07:17:48.310054+00:00,Start
case_22,Final Inspection Q.C.,2012-01-23 07:04:04.310054+00:00,2012-01-23 08:26:45.285664+00:00,ID4163
case_22,Packing,2012-01-23 08:26:45.285664+00:00,2012-01-27 07:26:45.285664+00:00,ID4491
case_22,End,2012-01-27 07:26:45.285664+00:00,2012-01-27 07:26:45.285664+00:00,End
case_22,Turning & Milling Q.C.,2012-01-29 19:44:22.208741+00:00,2012-01-29 21:55:48.588051+00:00,ID4618
case_22,Final Inspection Q.C.,2012-01-31 13:39:25.511128+00:00,2012-01-31 15:02:06.486738+00:00,ID4618
case_22,Lapping,2012-02-01 17:49:36.486738+00:00,2012-02-01 19:02:00.016150+00:00,ID0998
case_22,Laser Marking,2012-02-02 18:58:51.444721+00:00,2012-02-03 03:49:42.111388+00:00,ID4445
case_22,Flat Grinding,2012-02-06 20:48:12.111388+00:00,2012-02-06 22:09:53.850518+00:00,ID0998
case_22,Lapping,2012-02-07 18:51:17.850518+00:00,2012-02-07 20:03:41.379930+00:00,ID4872
case_22,Flat Grinding,2012-02-09 15:51:11.379930+00:00,2012-02-09 18:12:53.119060+00:00,ID0998
case_22,Flat Grinding,2012-02-13 16:00:23.119060+00:00,2012-02-13 17:22:04.858190+00:00,ID0998
case_22,Packing,2012-02-14 07:51:00.467946+00:00,2012-02-14 08:51:00.467946+00:00,ID4820
case_22,Round Grinding,2012-02-14 23:58:51.896517+00:00,2012-02-15 07:07:06.572776+00:00,ID4445
case_22,Round Grinding,2012-02-15 15:05:58.001347+00:00,2012-02-15 16:14:12.677606+00:00,ID4445
case_22,Round Grinding,2012-02-15 23:29:51.808041+00:00,2012-02-16 02:38:06.484300+00:00,ID4355
case_22,Round Grinding,2012-02-16 04:47:09.092996+00:00,2012-02-16 06:55:23.769255+00:00,ID4385
case_22,Round Grinding,2012-02-16 13:54:46.027320+00:00,2012-02-16 19:03:00.703579+00:00,ID4528
case_22,Packing,2012-02-17 02:57:40.703579+00:00,2012-02-17 03:57:40.703579+00:00,ID4291
case_23,Start,2012-01-19 15:39:00.810054+00:00,2012-01-19 15:39:00.810054+00:00,Start
case_23,Turning & Milling,2012-01-19 16:32:50.810054+00:00,2012-01-19 23:50:17.975408+00:00,ID4641
case_23,Turning & Milling,2012-01-20 19:30:13.689694+00:00,2012-01-22 14:47:40.855048+00:00,ID3846
case_23,Turning & Milling,2012-01-22 16:51:50.400503+00:00,2012-01-22 22:09:17.565857+00:00,ID0997
case_23,Turning & Milling,2012-01-23 04:03:23.190857+00:00,2012-01-23 05:20:50.356211+00:00,ID4794
case_23,Turning & Milling,2012-01-24 14:06:14.356211+00:00,2012-01-24 15:23:41.521565+00:00,ID4167
case_23,Final Inspection Q.C.,2012-01-25 13:35:35.205776+00:00,2012-01-25 15:02:02.597080+00:00,ID4618
case_23,Final Inspection Q.C.,2012-01-25 16:35:44.597080+00:00,2012-01-25 18:02:11.988384+00:00,ID4287
case_23,Final Inspection Q.C.,2012-01-26 18:14:05.672595+00:00,2012-01-26 19:40:33.063899+00:00,ID4618
case_23,Final Inspection Q.C.,2012-01-27 16:43:38.281290+00:00,2012-01-30 07:10:05.672594+00:00,ID4163
case_23,Packing,2012-01-30 08:01:01.282350+00:00,2012-01-31 07:01:01.282350+00:00,ID4820
case_23,End,2012-01-31 07:01:01.282350+00:00,2012-01-31 07:01:01.282350+00:00,End
case_23,Turning & Milling,2012-01-31 08:31:37.804089+00:00,2012-01-31 13:49:04.969443+00:00,ID4529
case_23,Turning & Milling,2012-01-31 22:40:00.683729+00:00,2012-02-01 03:57:27.849083+00:00,ID3846
case_23,Lapping,2012-02-01 13:47:13.079852+00:00,2012-02-01 19:03:31.968741+00:00,ID4528
case_23,Round Grinding,2012-02-02 06:16:59.968741+00:00,2012-02-02 13:25:31.257085+00:00,ID4872
case_23,Flat Grinding,2012-02-05 21:09:51.257085+00:00,2012-02-05 23:31:32.996215+00:00,ID0998
case_23,Round Grinding,2012-02-06 03:50:18.226984+00:00,2012-02-06 06:58:49.515328+00:00,ID4528
case_23,Round Grinding,2012-02-07 12:33:30.567960+00:00,2012-02-07 14:42:01.856304+00:00,ID4445
