Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_9,Final Inspection Q.C.,2012-01-18 07:03:30.144617+00:00,2012-01-18 08:18:38.452309+00:00,ID4618
case_10,Start,2012-01-16 09:27:27.633170+00:00,2012-01-16 09:27:27.633170+00:00,Start
case_10,Final Inspection Q.C.,2012-01-16 15:52:37.233170+00:00,2012-01-16 17:07:45.540862+00:00,ID4287
case_10,Packing,2012-01-17 07:44:19.290862+00:00,2012-01-17 08:44:19.290862+00:00,ID4820
case_10,End,2012-01-17 08:44:19.290862+00:00,2012-01-17 08:44:19.290862+00:00,End
case_11,Start,2012-01-16 14:41:48.759931+00:00,2012-01-16 14:41:48.759931+00:00,Start
case_11,Turning,2012-01-16 16:49:09.629496+00:00,2012-01-16 23:03:16.688320+00:00,ID4219
case_11,Turning & Milling,2012-01-17 01:05:44.116891+00:00,2012-01-17 15:23:28.327417+00:00,ID0997
case_11,Turning & Milling,2012-01-17 17:13:09.865879+00:00,2012-01-17 23:30:54.076405+00:00,ID4529
case_11,Final Inspection Q.C.,2012-01-18 01:41:03.550089+00:00,2012-01-18 17:56:11.857781+00:00,ID4163
case_11,Turning & Milling Q.C.,2012-01-19 15:32:17.075172+00:00,2012-01-19 16:41:58.454482+00:00,ID4618
case_11,Turning & Milling,2012-01-19 18:06:25.883053+00:00,2012-01-19 22:24:10.093579+00:00,ID0997
case_11,Laser Marking,2012-01-22 14:33:17.593579+00:00,2012-01-22 17:25:17.593579+00:00,ID4882
case_11,Laser Marking,2012-01-22 21:58:25.093579+00:00,2012-01-22 22:50:25.093579+00:00,ID4882
case_11,End,2012-01-22 22:50:25.093579+00:00,2012-01-22 22:50:25.093579+00:00,End
case_11,Packing,2012-01-23 07:43:58.843579+00:00,2012-01-23 08:43:58.843579+00:00,ID4820
case_12,Start,2012-01-16 16:54:43.828424+00:00,2012-01-16 16:54:43.828424+00:00,Start
case_12,Turning & Milling,2012-01-16 18:11:43.828424+00:00,2012-01-16 21:30:47.509406+00:00,ID4529
case_12,Turning & Milling,2012-01-17 03:04:56.509406+00:00,2012-01-17 14:24:00.190388+00:00,ID4794
case_12,Final Inspection Q.C.,2012-01-18 13:00:05.407779+00:00,2012-01-18 14:15:13.715471+00:00,ID4618
case_12,Turning & Milling,2012-01-18 22:03:09.965471+00:00,2012-01-19 05:22:13.646453+00:00,ID3846
case_12,Final Inspection Q.C.,2012-01-19 19:00:47.559496+00:00,2012-01-20 16:15:55.867188+00:00,ID4163
case_12,Final Inspection Q.C.,2012-01-20 17:16:29.780231+00:00,2012-01-23 07:31:38.087923+00:00,ID4163
case_12,Turning & Milling Q.C.,2012-01-23 15:35:41.138770+00:00,2012-01-23 16:45:44.364576+00:00,ID4287
case_12,Turning & Milling Q.C.,2012-01-24 13:21:49.581967+00:00,2012-01-24 14:31:52.807773+00:00,ID4618
case_12,Final Inspection Q.C.,2012-01-25 13:07:58.025164+00:00,2012-01-25 14:23:06.332856+00:00,ID4618
case_12,Turning & Milling Q.C.,2012-01-25 15:58:09.383703+00:00,2012-01-25 17:08:12.609509+00:00,ID4287
case_12,Laser Marking,2012-01-25 22:02:55.071047+00:00,2012-01-25 22:54:01.071047+00:00,ID0998
case_12,Flat Grinding,2012-01-26 17:48:43.532585+00:00,2012-01-26 19:10:25.271715+00:00,ID0998
case_12,Turning & Milling Q.C.,2012-01-26 21:45:28.322562+00:00,2012-01-26 22:55:31.548368+00:00,ID4287
case_12,Round Grinding,2012-01-29 17:43:09.048368+00:00,2012-01-29 18:52:04.673368+00:00,ID4493
case_12,Round Grinding,2012-01-29 21:26:18.791015+00:00,2012-01-29 22:35:14.416015+00:00,ID4355
case_12,End,2012-01-29 22:35:14.416015+00:00,2012-01-29 22:35:14.416015+00:00,End
case_12,Lapping,2012-01-30 07:08:21.916015+00:00,2012-01-30 08:21:23.140505+00:00,ID4882
case_12,Packing,2012-01-31 07:04:56.890505+00:00,2012-01-31 08:04:56.890505+00:00,ID4820
case_13,Start,2012-01-16 18:11:40.585181+00:00,2012-01-16 18:11:40.585181+00:00,Start
case_13,Turning & Milling,2012-01-16 23:33:22.324311+00:00,2012-01-17 00:51:10.608335+00:00,ID4641
case_13,Turning & Milling,2012-01-17 14:06:24.454489+00:00,2012-01-17 15:24:12.738513+00:00,ID4167
case_13,Turning & Milling,2012-01-17 15:30:26.584667+00:00,2012-01-17 17:48:14.868691+00:00,ID4167
case_13,Turning & Milling Q.C.,2012-01-17 19:23:17.919538+00:00,2012-01-17 20:30:13.677114+00:00,ID4287
case_13,Final Inspection Q.C.,2012-01-18 16:06:18.894505+00:00,2012-01-18 17:21:27.202197+00:00,ID4618
case_13,Laser Marking,2012-01-18 18:54:34.702197+00:00,2012-01-18 20:45:40.702197+00:00,ID4882
case_13,Flat Grinding,2012-01-19 15:50:10.254436+00:00,2012-01-19 18:11:51.993566+00:00,ID0998
case_13,Flat Grinding,2012-01-19 22:01:21.545805+00:00,2012-01-20 00:23:03.284935+00:00,ID0998
case_13,Flat Grinding,2012-01-22 20:12:32.837174+00:00,2012-01-22 21:34:14.576304+00:00,ID0998
case_13,Lapping,2012-01-23 01:23:44.128543+00:00,2012-01-23 15:36:46.528543+00:00,ID0998
case_13,Lapping,2012-01-23 20:54:36.093760+00:00,2012-01-23 22:07:38.493760+00:00,ID4872
case_13,Packing,2012-01-24 07:44:12.243760+00:00,2012-01-24 08:44:12.243760+00:00,ID4820
case_13,End,2012-01-24 08:44:12.243760+00:00,2012-01-24 08:44:12.243760+00:00,End
case_14,Start,2012-01-16 20:49:00.585181+00:00,2012-01-16 20:49:00.585181+00:00,Start
case_14,Turning & Milling Q.C.,2012-01-17 16:36:05.802572+00:00,2012-01-17 20:43:01.560148+00:00,ID4618
case_14,Final Inspection Q.C.,2012-01-18 14:16:29.560148+00:00,2012-01-18 15:32:22.395969+00:00,ID4287
case_14,Turning & Milling,2012-01-18 19:15:35.253112+00:00,2012-01-19 03:33:00.480385+00:00,ID4932
case_14,Turning & Milling,2012-01-19 03:36:22.080385+00:00,2012-01-19 13:53:47.307658+00:00,ID4794
case_14,Turning & Milling,2012-01-20 14:09:00.164801+00:00,2012-01-20 15:26:25.392074+00:00,ID4932
case_14,Turning & Milling Q.C.,2012-01-22 17:43:02.892074+00:00,2012-01-22 18:49:58.649650+00:00,ID4493
case_14,Laser Marking,2012-01-22 21:26:08.123334+00:00,2012-01-22 22:17:14.123334+00:00,ID4355
case_14,Flat Grinding,2012-01-23 01:49:43.675573+00:00,2012-01-23 16:11:25.414703+00:00,ID0998
case_14,Lapping,2012-01-23 19:00:54.966942+00:00,2012-01-23 20:13:57.366942+00:00,ID0998
case_14,End,2012-01-23 20:13:57.366942+00:00,2012-01-23 20:13:57.366942+00:00,End
case_14,Packing,2012-01-24 07:49:34.664239+00:00,2012-01-24 08:49:34.664239+00:00,ID4820
case_15,Start,2012-01-17 02:22:19.046719+00:00,2012-01-17 02:22:19.046719+00:00,Start
case_15,Final Inspection Q.C.,2012-01-17 16:08:10.157830+00:00,2012-01-17 19:28:20.298675+00:00,ID4163
case_15,Final Inspection Q.C.,2012-01-17 21:36:11.409786+00:00,2012-01-17 22:56:21.550631+00:00,ID4163
case_15,Final Inspection Q.C.,2012-01-19 16:08:47.800631+00:00,2012-01-19 18:28:57.941476+00:00,ID4618
case_15,Laser Marking,2012-01-23 16:16:27.941476+00:00,2012-01-23 17:06:38.185378+00:00,ID0998
case_15,Lapping,2012-01-23 23:05:55.639923+00:00,2012-01-24 00:18:19.169335+00:00,ID4528
case_15,Lapping,2012-01-25 17:05:49.169335+00:00,2012-01-25 18:18:12.698747+00:00,ID0998
case_15,Round Grinding,2012-01-26 23:41:24.698747+00:00,2012-01-27 06:51:00.698747+00:00,ID4872
case_15,Flat Grinding,2012-01-30 20:47:30.698747+00:00,2012-01-30 22:09:12.437877+00:00,ID0998
case_15,Packing,2012-01-30 22:09:12.437877+00:00,2012-02-03 08:00:12.437877+00:00,ID4491
case_15,End,2012-02-03 08:00:12.437877+00:00,2012-02-03 08:00:12.437877+00:00,End
case_16,Start,2012-01-17 07:58:53.332433+00:00,2012-01-17 07:58:53.332433+00:00,Start
case_16,Milling,2012-01-17 14:51:46.665766+00:00,2012-01-17 23:45:16.665766+00:00,ID4326
case_16,Turning & Milling Q.C.,2012-01-18 15:33:44.665766+00:00,2012-01-18 16:42:02.380052+00:00,ID4287
case_16,Round Grinding,2012-01-19 23:41:14.380052+00:00,2012-01-20 06:50:50.380052+00:00,ID4872
case_16,Final Inspection Q.C.,2012-01-23 07:04:07.522909+00:00,2012-01-23 08:24:17.663754+00:00,ID4163
case_16,Final Inspection Q.C.,2012-01-24 22:12:43.913754+00:00,2012-01-24 23:32:54.054599+00:00,ID4618
case_16,Packing,2012-01-24 23:32:54.054599+00:00,2012-01-27 08:00:54.054599+00:00,ID4491
case_16,End,2012-01-27 08:00:54.054599+00:00,2012-01-27 08:00:54.054599+00:00,End
case_17,Start,2012-01-17 18:26:49.332433+00:00,2012-01-17 18:26:49.332433+00:00,Start
case_17,Laser Marking,2012-01-19 00:14:19.332433+00:00,2012-01-19 15:04:29.576335+00:00,ID0998
case_17,Final Inspection Q.C.,2012-01-19 16:37:57.576335+00:00,2012-01-19 17:58:07.717180+00:00,ID4287
case_17,Final Inspection Q.C.,2012-01-22 18:35:11.246592+00:00,2012-01-22 19:55:21.387437+00:00,ID4618
case_17,Turning & Milling Q.C.,2012-01-24 15:30:24.916849+00:00,2012-01-24 16:37:56.318718+00:00,ID4618
case_17,Flat Grinding,2012-01-25 23:42:08.318718+00:00,2012-01-26 01:03:50.057848+00:00,ID4872
case_17,Lapping,2012-01-26 19:03:07.512393+00:00,2012-01-26 20:15:31.041805+00:00,ID4528
case_17,Lapping,2012-01-26 21:48:38.541805+00:00,2012-01-29 14:01:02.071217+00:00,ID4882
case_17,Flat Grinding,2012-01-30 20:47:32.071217+00:00,2012-01-30 22:09:13.810347+00:00,ID0998
case_17,Flat Grinding,2012-02-01 01:56:43.810347+00:00,2012-02-01 16:18:25.549477+00:00,ID0998
case_17,Packing,2012-02-01 16:18:25.549477+00:00,2012-02-03 08:00:25.549477+00:00,ID4491
case_17,End,2012-02-03 08:00:25.549477+00:00,2012-02-03 08:00:25.549477+00:00,End
case_18,Start,2012-01-17 22:51:08.082433+00:00,2012-01-17 22:51:08.082433+00:00,Start
case_18,Turning,2012-01-18 13:44:32.082433+00:00,2012-01-18 16:54:18.236279+00:00,ID4219
case_18,Turning & Milling,2012-01-18 22:21:28.824514+00:00,2012-01-19 15:38:34.308385+00:00,ID4529
case_18,Turning & Milling,2012-01-19 17:40:29.443520+00:00,2012-01-19 18:57:34.927391+00:00,ID0997
case_18,Turning & Milling Q.C.,2012-01-19 21:31:02.927391+00:00,2012-01-19 22:38:34.329260+00:00,ID4287
case_18,Turning & Milling,2012-01-20 00:18:49.329260+00:00,2012-01-20 19:35:54.813131+00:00,ID4132
case_18,Turning & Milling Q.C.,2012-01-22 14:09:22.813131+00:00,2012-01-22 15:16:54.215000+00:00,ID4287
case_18,Laser Marking,2012-01-23 20:48:24.215000+00:00,2012-01-23 21:38:34.458902+00:00,ID0998
case_18,Laser Marking,2012-01-24 07:33:41.958902+00:00,2012-01-24 08:23:52.202804+00:00,ID4882
case_18,Turning & Milling Q.C.,2012-01-25 16:58:55.732216+00:00,2012-01-25 18:06:27.134085+00:00,ID4618
case_18,Lapping,2012-01-25 20:39:34.634085+00:00,2012-01-25 21:51:58.163497+00:00,ID4882
case_18,End,2012-01-25 21:51:58.163497+00:00,2012-01-25 21:51:58.163497+00:00,End
case_18,Packing,2012-01-26 07:49:35.460794+00:00,2012-01-26 08:49:35.460794+00:00,ID4820
case_19,Start,2012-01-18 07:09:32.788315+00:00,2012-01-18 07:09:32.788315+00:00,Start
case_19,Laser Marking,2012-01-19 22:48:02.788315+00:00,2012-01-20 00:38:13.032217+00:00,ID0998
case_19,Turn & Mill. & Screw Assem,2012-01-20 03:34:25.532217+00:00,2012-01-20 13:57:37.532217+00:00,ID4641
case_19,Turn & Mill. & Screw Assem,2012-01-20 19:03:47.967000+00:00,2012-01-22 16:26:59.967000+00:00,ID3846
case_19,Turn & Mill. & Screw Assem,2012-01-23 03:35:12.467000+00:00,2012-01-23 05:58:24.467000+00:00,ID4641
case_19,Turn & Mill. & Screw Assem,2012-01-23 14:06:34.901783+00:00,2012-01-23 16:29:46.901783+00:00,ID3846
case_19,Flat Grinding,2012-01-24 13:41:58.901783+00:00,2012-01-24 15:03:40.640913+00:00,ID4872
case_19,Turn & Mill. & Screw Assem,2012-01-24 17:34:53.140913+00:00,2012-01-24 18:58:05.140913+00:00,ID4641
case_19,Turn & Mill. & Screw Assem,2012-01-24 19:32:17.640913+00:00,2012-01-24 21:55:29.640913+00:00,ID4641
case_19,Turn & Mill. & Screw Assem,2012-01-24 22:06:40.075696+00:00,2012-01-25 03:29:52.075696+00:00,ID3846
case_19,Turning & Milling Q.C.,2012-01-25 08:47:31.306465+00:00,2012-01-25 14:55:19.639798+00:00,ID4493
case_19,Turn & Mill. & Screw Assem,2012-01-25 22:01:30.074581+00:00,2012-01-26 05:24:42.074581+00:00,ID3846
case_19,Turn & Mill. & Screw Assem,2012-01-26 05:30:52.509364+00:00,2012-01-27 13:54:04.509364+00:00,ID3846
case_19,Turn & Mill. & Screw Assem,2012-01-29 10:28:17.009364+00:00,2012-01-29 12:51:29.009364+00:00,ID4641
case_19,Turn & Mill. & Screw Assem,2012-01-29 16:06:39.444147+00:00,2012-01-29 17:29:51.444147+00:00,ID3846
case_19,Turn & Mill. & Screw Assem,2012-01-30 03:35:03.944147+00:00,2012-01-30 05:58:15.944147+00:00,ID4641
case_19,Turn & Mill. & Screw Assem,2012-01-30 08:32:28.444147+00:00,2012-01-30 09:55:40.444147+00:00,ID4641
case_19,Turn & Mill. & Screw Assem,2012-01-30 14:06:50.878930+00:00,2012-01-30 16:30:02.878930+00:00,ID3846
case_19,Turn & Mill. & Screw Assem,2012-01-30 16:36:13.313713+00:00,2012-01-30 22:59:25.313713+00:00,ID3846
case_19,Turning & Milling Q.C.,2012-01-31 08:47:04.544482+00:00,2012-01-31 14:54:52.877815+00:00,ID4493
case_19,Final Inspection Q.C.,2012-01-31 17:29:45.008963+00:00,2012-01-31 18:49:25.549504+00:00,ID4287
case_19,Final Inspection Q.C.,2012-01-31 21:10:08.997780+00:00,2012-01-31 22:29:49.538321+00:00,ID4163
case_19,Turning & Milling Q.C.,2012-02-02 13:31:43.222532+00:00,2012-02-02 14:39:31.555865+00:00,ID4618
case_19,Turning & Milling Q.C.,2012-02-05 13:41:25.240076+00:00,2012-02-05 14:49:13.573409+00:00,ID4618
case_19,Laser Marking,2012-02-06 20:47:43.573409+00:00,2012-02-06 21:37:53.817311+00:00,ID0998
case_19,Turning & Milling Q.C.,2012-02-08 08:39:47.501522+00:00,2012-02-08 13:47:35.834855+00:00,ID4618
case_19,Lapping,2012-02-08 19:46:23.631465+00:00,2012-02-08 21:58:47.160877+00:00,ID4528
case_19,End,2012-02-08 21:58:47.160877+00:00,2012-02-08 21:58:47.160877+00:00,End
case_19,Packing,2012-02-08 21:58:47.160877+00:00,2012-02-10 08:00:47.160877+00:00,ID4491
case_20,Start,2012-01-18 15:28:32.788315+00:00,2012-01-18 15:28:32.788315+00:00,Start
case_20,Turning & Milling Q.C.,2012-01-18 16:57:34.634469+00:00,2012-01-18 18:05:35.715550+00:00,ID4287
case_20,Final Inspection Q.C.,2012-01-19 22:59:18.215550+00:00,2012-01-20 14:19:55.252587+00:00,ID4618
case_20,Lapping,2012-01-22 14:34:02.752587+00:00,2012-01-22 17:46:26.281999+00:00,ID4882
case_20,Laser Marking,2012-01-23 21:33:56.281999+00:00,2012-01-23 22:25:56.281999+00:00,ID0998
case_20,Packing,2012-01-24 07:51:51.891755+00:00,2012-01-24 08:51:51.891755+00:00,ID4820
case_20,Round Grinding,2012-01-24 15:59:39.688365+00:00,2012-01-24 22:08:10.164555+00:00,ID4528
case_20,Laser Marking,2012-01-24 23:24:04.164555+00:00,2012-01-25 00:16:04.164555+00:00,ID4355
case_20,Lapping,2012-01-26 21:03:34.164555+00:00,2012-01-26 22:15:57.693967+00:00,ID0998
case_20,Round Grinding,2012-01-27 00:14:45.490577+00:00,2012-01-27 01:23:15.966767+00:00,ID4528
case_20,End,2012-01-27 01:23:15.966767+00:00,2012-01-27 01:23:15.966767+00:00,End
case_20,Round Grinding,2012-01-29 17:24:09.966767+00:00,2012-01-29 21:32:40.442957+00:00,ID4355
case_20,Round Grinding,2012-01-30 16:03:56.442957+00:00,2012-01-30 20:12:26.919147+00:00,ID4163
case_20,Round Grinding,2012-01-31 00:59:14.715757+00:00,2012-01-31 03:07:45.191947+00:00,ID4528
case_20,Final Inspection Q.C.,2012-01-31 15:29:47.038101+00:00,2012-01-31 17:50:24.075138+00:00,ID4287
case_20,Packing,2012-02-01 07:51:19.684894+00:00,2012-02-01 08:51:19.684894+00:00,ID4820
case_21,Start,2012-01-18 17:54:11.788315+00:00,2012-01-18 17:54:11.788315+00:00,Start
case_21,Final Inspection Q.C.,2012-01-20 13:37:48.711392+00:00,2012-01-20 15:00:29.687002+00:00,ID4618
case_21,Packing,2012-01-22 07:51:25.296758+00:00,2012-01-22 08:51:25.296758+00:00,ID4820
case_21,Final Inspection Q.C.,2012-01-22 17:47:48.055379+00:00,2012-01-22 19:10:29.030989+00:00,ID4493
case_21,End,2012-01-22 19:10:29.030989+00:00,2012-01-22 19:10:29.030989+00:00,End
case_22,Start,2012-01-19 07:17:48.310054+00:00,2012-01-19 07:17:48.310054+00:00,Start
case_22,Milling,2012-01-19 14:43:21.037327+00:00,2012-01-19 22:45:06.037327+00:00,ID4326
case_22,Turning & Milling Q.C.,2012-01-20 14:11:28.425387+00:00,2012-01-20 18:22:54.804697+00:00,ID4287
case_22,Lapping,2012-01-22 14:34:02.304697+00:00,2012-01-22 17:46:25.834109+00:00,ID4882
case_22,Round Grinding,2012-01-23 03:40:48.092174+00:00,2012-01-23 06:49:02.768433+00:00,ID4528
case_22,Round Grinding,2012-01-24 12:58:54.197004+00:00,2012-01-24 16:07:08.873263+00:00,ID4445
case_22,Lapping,2012-01-25 18:54:38.873263+00:00,2012-01-25 22:07:02.402675+00:00,ID0998
case_22,Round Grinding,2012-01-26 18:58:53.831246+00:00,2012-01-27 05:07:08.507505+00:00,ID4445
case_22,Round Grinding,2012-01-29 04:54:30.765570+00:00,2012-01-29 07:02:45.441829+00:00,ID4528
case_22,Round Grinding,2012-01-29 13:57:07.699894+00:00,2012-01-29 16:05:22.376153+00:00,ID4528
case_22,Round Grinding,2012-01-29 18:44:10.376153+00:00,2012-01-29 19:52:25.052412+00:00,ID4493
case_22,Round Grinding,2012-01-30 03:54:47.310477+00:00,2012-01-30 11:03:01.986736+00:00,ID4528
case_22,Round Grinding,2012-01-30 12:57:24.244801+00:00,2012-01-30 16:05:38.921060+00:00,ID4528
case_22,Packing,2012-01-31 07:51:34.530816+00:00,2012-01-31 08:51:34.530816+00:00,ID4820
case_22,End,2012-01-31 08:51:34.530816+00:00,2012-01-31 08:51:34.530816+00:00,End
case_23,Start,2012-01-19 15:39:00.810054+00:00,2012-01-19 15:39:00.810054+00:00,Start
