Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_8,Start,2012-01-16 07:00:53.856773+00:00,2012-01-16 07:00:53.856773+00:00,Start
case_8,Turning & Milling,2012-01-16 08:35:16.356773+00:00,2012-01-16 09:51:34.917924+00:00,ID4641
case_8,Turning & Milling,2012-01-16 12:25:57.417924+00:00,2012-01-16 13:42:15.979075+00:00,ID4641
case_8,Round Grinding,2012-01-16 22:46:35.979075+00:00,2012-01-16 23:55:06.990311+00:00,ID4385
case_8,Round Grinding,2012-01-17 02:44:43.512050+00:00,2012-01-17 03:53:14.523286+00:00,ID4528
case_8,Turning & Milling Q.C.,2012-01-17 22:36:19.740677+00:00,2012-01-17 23:46:01.119987+00:00,ID4618
case_8,Turning & Milling,2012-01-18 14:51:28.548558+00:00,2012-01-18 17:07:47.109709+00:00,ID0997
case_8,Round Grinding,2012-01-19 01:20:40.050885+00:00,2012-01-19 05:29:11.062121+00:00,ID4872
case_8,Flat Grinding,2012-01-19 18:27:38.603105+00:00,2012-01-19 19:39:14.603105+00:00,ID0998
case_8,Turning & Milling Q.C.,2012-01-20 18:15:19.820496+00:00,2012-01-20 19:25:01.199806+00:00,ID4618
case_8,Round Grinding,2012-01-22 23:19:54.140982+00:00,2012-01-23 00:28:25.152218+00:00,ID4872
case_8,Round Grinding,2012-01-23 16:18:01.673957+00:00,2012-01-23 17:26:32.685193+00:00,ID4528
case_8,Round Grinding,2012-01-23 23:16:09.206932+00:00,2012-01-24 00:24:40.218168+00:00,ID4528
case_8,Round Grinding,2012-01-24 20:47:00.218168+00:00,2012-01-24 22:55:31.229404+00:00,ID4385
case_8,Packing,2012-01-25 07:27:06.784960+00:00,2012-01-25 08:27:06.784960+00:00,ID4820
case_8,End,2012-01-25 08:27:06.784960+00:00,2012-01-25 08:27:06.784960+00:00,End
case_9,Start,2012-01-16 08:14:18.204599+00:00,2012-01-16 08:14:18.204599+00:00,Start
case_9,Turning & Milling,2012-01-16 14:12:59.743061+00:00,2012-01-16 21:30:42.777544+00:00,ID4529
case_9,Turning & Milling,2012-01-17 01:06:10.206115+00:00,2012-01-17 15:23:53.240598+00:00,ID0997
case_9,Turning & Milling,2012-01-17 15:24:39.907265+00:00,2012-01-17 23:42:22.941748+00:00,ID4429
case_9,Turning & Milling Q.C.,2012-01-18 15:52:32.541748+00:00,2012-01-18 17:02:13.921058+00:00,ID4287
case_9,Turning & Milling Q.C.,2012-01-19 14:38:19.138449+00:00,2012-01-19 15:48:00.517759+00:00,ID4618
case_9,Final Inspection Q.C.,2012-01-20 16:10:09.991443+00:00,2012-01-20 17:25:18.299135+00:00,ID4163
case_9,Final Inspection Q.C.,2012-01-20 19:52:27.899135+00:00,2012-01-22 14:07:36.206827+00:00,ID4287
case_9,Flat Grinding,2012-01-22 20:28:03.747811+00:00,2012-01-22 21:39:39.747811+00:00,ID0998
case_9,Laser Marking,2012-01-23 01:07:07.288795+00:00,2012-01-23 01:59:07.288795+00:00,ID0998
case_9,Packing,2012-01-24 07:26:42.844351+00:00,2012-01-24 08:26:42.844351+00:00,ID4820
case_9,End,2012-01-24 08:26:42.844351+00:00,2012-01-24 08:26:42.844351+00:00,End
case_10,Start,2012-01-16 09:27:27.633170+00:00,2012-01-16 09:27:27.633170+00:00,Start
case_10,Packing,2012-01-16 09:27:27.633170+00:00,2012-01-20 08:00:27.633170+00:00,ID4491
case_10,End,2012-01-20 08:00:27.633170+00:00,2012-01-20 08:00:27.633170+00:00,End
case_10,Final Inspection Q.C.,2012-01-20 17:10:37.106854+00:00,2012-01-23 07:25:45.414546+00:00,ID4163
case_11,Start,2012-01-16 14:41:48.759931+00:00,2012-01-16 14:41:48.759931+00:00,Start
case_11,Milling,2012-01-16 23:32:42.093264+00:00,2012-01-17 14:26:12.093264+00:00,ID4326
case_11,Milling,2012-01-17 23:17:05.426597+00:00,2012-01-18 21:10:35.426597+00:00,ID4326
case_11,Final Inspection Q.C.,2012-01-19 19:36:40.643988+00:00,2012-01-19 20:51:48.951680+00:00,ID4618
case_11,Milling,2012-01-19 23:51:42.285013+00:00,2012-01-20 14:45:12.285013+00:00,ID4326
case_11,Milling,2012-01-20 20:36:05.618346+00:00,2012-01-22 13:29:35.618346+00:00,ID4326
case_11,Milling,2012-01-23 00:20:28.951679+00:00,2012-01-23 14:13:58.951679+00:00,ID4326
case_11,Final Inspection Q.C.,2012-01-23 16:06:08.551679+00:00,2012-01-23 17:21:16.859371+00:00,ID4287
case_11,Final Inspection Q.C.,2012-01-23 21:10:26.333055+00:00,2012-01-23 23:25:34.640747+00:00,ID4163
case_11,Laser Marking,2012-01-24 15:53:02.181731+00:00,2012-01-24 16:45:02.181731+00:00,ID0998
case_11,Final Inspection Q.C.,2012-01-25 15:21:07.399122+00:00,2012-01-25 16:36:15.706814+00:00,ID4618
case_11,Flat Grinding,2012-01-25 19:03:43.247798+00:00,2012-01-25 22:15:19.247798+00:00,ID0998
case_11,Final Inspection Q.C.,2012-01-26 00:07:28.847798+00:00,2012-01-26 14:22:37.155490+00:00,ID4287
case_11,Final Inspection Q.C.,2012-01-26 16:14:46.755490+00:00,2012-01-26 17:29:55.063182+00:00,ID4287
case_11,Final Inspection Q.C.,2012-01-27 16:11:04.536866+00:00,2012-01-27 17:26:12.844558+00:00,ID4163
case_11,Flat Grinding,2012-01-29 20:27:40.385542+00:00,2012-01-29 21:39:16.385542+00:00,ID0998
case_11,Flat Grinding,2012-01-30 01:06:43.926526+00:00,2012-01-30 15:18:19.926526+00:00,ID0998
case_11,Packing,2012-01-30 15:18:19.926526+00:00,2012-02-03 08:00:19.926526+00:00,ID4491
case_11,End,2012-02-03 08:00:19.926526+00:00,2012-02-03 08:00:19.926526+00:00,End
case_12,Start,2012-01-16 16:54:43.828424+00:00,2012-01-16 16:54:43.828424+00:00,Start
case_12,Turning & Milling,2012-01-17 03:04:52.828424+00:00,2012-01-17 14:23:56.509406+00:00,ID4794
case_12,Turning & Milling Q.C.,2012-01-18 09:00:01.726797+00:00,2012-01-18 14:10:04.952603+00:00,ID4618
case_12,Turning & Milling,2012-01-18 16:15:32.381174+00:00,2012-01-18 17:34:36.062156+00:00,ID0997
case_12,Round Grinding,2012-01-18 19:46:43.120980+00:00,2012-01-18 21:55:38.745980+00:00,ID4528
case_12,Turning & Milling Q.C.,2012-01-18 23:30:41.796827+00:00,2012-01-19 00:40:45.022633+00:00,ID4287
case_12,Turning & Milling,2012-01-19 05:03:41.272633+00:00,2012-01-20 13:22:44.953615+00:00,ID3846
case_12,Flat Grinding,2012-01-22 23:11:38.953615+00:00,2012-01-23 00:33:20.692745+00:00,ID4872
case_12,Round Grinding,2012-01-23 06:19:27.751569+00:00,2012-01-23 11:28:23.376569+00:00,ID4528
case_12,Turning & Milling Q.C.,2012-01-23 15:35:26.427416+00:00,2012-01-23 16:45:29.653222+00:00,ID4287
case_12,Round Grinding,2012-01-23 17:26:43.770869+00:00,2012-01-23 18:35:39.395869+00:00,ID4355
case_12,Turning & Milling Q.C.,2012-01-24 07:43:16.895869+00:00,2012-01-24 08:53:20.121675+00:00,ID4493
case_12,Final Inspection Q.C.,2012-01-24 15:35:23.172522+00:00,2012-01-24 17:50:31.480214+00:00,ID4287
case_12,Final Inspection Q.C.,2012-01-24 19:25:34.531061+00:00,2012-01-24 20:40:42.838753+00:00,ID4287
case_12,Packing,2012-01-25 07:44:16.588753+00:00,2012-01-25 08:44:16.588753+00:00,ID4820
case_12,End,2012-01-25 08:44:16.588753+00:00,2012-01-25 08:44:16.588753+00:00,End
case_13,Start,2012-01-16 18:11:40.585181+00:00,2012-01-16 18:11:40.585181+00:00,Start
case_13,Packing,2012-01-17 07:44:14.335181+00:00,2012-01-17 08:44:14.335181+00:00,ID4820
case_13,Final Inspection Q.C.,2012-01-17 15:35:17.386028+00:00,2012-01-17 17:50:25.693720+00:00,ID4287
case_13,End,2012-01-17 17:50:25.693720+00:00,2012-01-17 17:50:25.693720+00:00,End
case_14,Start,2012-01-16 20:49:00.585181+00:00,2012-01-16 20:49:00.585181+00:00,Start
case_14,Milling,2012-01-16 23:50:53.918514+00:00,2012-01-17 14:44:23.918514+00:00,ID4326
case_14,Turning & Milling Q.C.,2012-01-18 13:20:29.135905+00:00,2012-01-18 14:27:24.893481+00:00,ID4618
case_14,Laser Marking,2012-01-20 06:08:43.355019+00:00,2012-01-20 06:59:49.355019+00:00,ID4872
case_14,Turning & Milling Q.C.,2012-01-20 20:36:54.572410+00:00,2012-01-22 13:43:50.329986+00:00,ID4618
case_14,Final Inspection Q.C.,2012-01-22 15:17:18.329986+00:00,2012-01-22 16:33:11.165807+00:00,ID4287
case_14,Round Grinding,2012-01-23 00:32:28.620352+00:00,2012-01-23 03:42:15.162408+00:00,ID4528
case_14,Lapping,2012-01-23 08:33:22.662408+00:00,2012-01-23 14:46:25.062408+00:00,ID4882
case_14,Final Inspection Q.C.,2012-01-23 16:19:53.062408+00:00,2012-01-23 17:35:45.898229+00:00,ID4287
case_14,Final Inspection Q.C.,2012-01-23 23:12:45.898229+00:00,2012-01-24 01:28:38.734050+00:00,ID4163
case_14,Packing,2012-01-24 07:49:16.031347+00:00,2012-01-24 08:49:16.031347+00:00,ID4820
case_14,Final Inspection Q.C.,2012-01-25 07:25:21.248738+00:00,2012-01-25 08:41:14.084559+00:00,ID4618
case_14,End,2012-01-25 08:41:14.084559+00:00,2012-01-25 08:41:14.084559+00:00,End
case_15,Start,2012-01-17 02:22:19.046719+00:00,2012-01-17 02:22:19.046719+00:00,Start
case_15,Turning & Milling Q.C.,2012-01-18 16:12:45.296719+00:00,2012-01-18 17:20:10.681334+00:00,ID4618
case_15,Turning & Milling,2012-01-18 19:15:23.538477+00:00,2012-01-19 03:32:40.259788+00:00,ID4932
case_15,Turning & Milling,2012-01-19 03:47:53.116931+00:00,2012-01-20 14:05:09.838242+00:00,ID4932
case_15,Turning & Milling,2012-01-20 19:02:55.720595+00:00,2012-01-22 16:20:12.441906+00:00,ID3846
case_15,Laser Marking,2012-01-23 20:47:42.441906+00:00,2012-01-23 21:37:52.685808+00:00,ID0998
case_15,Flat Grinding,2012-01-25 01:25:22.685808+00:00,2012-01-25 15:47:04.424938+00:00,ID0998
case_15,Flat Grinding,2012-01-27 00:34:34.424938+00:00,2012-01-29 17:56:16.164068+00:00,ID0998
case_15,Packing,2012-01-29 17:56:16.164068+00:00,2012-01-30 08:00:16.164068+00:00,ID4491
case_15,Final Inspection Q.C.,2012-01-30 15:08:07.275179+00:00,2012-01-30 16:28:17.416024+00:00,ID4163
case_15,End,2012-01-30 16:28:17.416024+00:00,2012-01-30 16:28:17.416024+00:00,End
case_16,Start,2012-01-17 07:58:53.332433+00:00,2012-01-17 07:58:53.332433+00:00,Start
case_16,Turning,2012-01-17 17:02:48.467568+00:00,2012-01-17 19:16:40.641481+00:00,ID0997
case_16,Turning & Milling,2012-01-17 19:50:53.141481+00:00,2012-01-17 22:08:09.862792+00:00,ID4641
case_16,Turning & Milling Q.C.,2012-01-18 14:41:37.862792+00:00,2012-01-18 15:49:55.577078+00:00,ID4287
case_16,Turning & Milling,2012-01-18 22:11:06.165313+00:00,2012-01-19 15:28:22.886624+00:00,ID4529
case_16,Turning & Milling Q.C.,2012-01-22 17:40:49.136624+00:00,2012-01-22 18:49:06.850910+00:00,ID4618
case_16,Turning & Milling Q.C.,2012-01-24 15:01:33.100910+00:00,2012-01-24 16:09:50.815196+00:00,ID4618
case_16,Turning & Milling,2012-01-24 16:25:46.529482+00:00,2012-01-24 17:43:03.250793+00:00,ID4132
case_16,Final Inspection Q.C.,2012-01-24 19:16:31.250793+00:00,2012-01-24 20:36:41.391638+00:00,ID4287
case_16,Laser Marking,2012-01-26 17:24:11.391638+00:00,2012-01-26 18:14:21.635540+00:00,ID0998
case_16,Laser Marking,2012-01-30 16:01:51.635540+00:00,2012-01-30 16:52:01.879442+00:00,ID0998
case_16,Packing,2012-01-30 16:52:01.879442+00:00,2012-02-03 08:00:01.879442+00:00,ID4491
case_16,End,2012-02-03 08:00:01.879442+00:00,2012-02-03 08:00:01.879442+00:00,End
case_17,Start,2012-01-17 18:26:49.332433+00:00,2012-01-17 18:26:49.332433+00:00,Start
case_17,Laser Marking,2012-01-17 23:58:56.832433+00:00,2012-01-18 03:49:07.076335+00:00,ID4445
case_17,Round Grinding,2012-01-18 07:47:14.576335+00:00,2012-01-18 11:56:50.576335+00:00,ID4445
case_17,Round Grinding,2012-01-18 19:00:08.030880+00:00,2012-01-18 21:09:44.030880+00:00,ID4528
case_17,Flat Grinding,2012-01-22 21:48:14.030880+00:00,2012-01-23 00:09:55.770010+00:00,ID0998
case_17,Round Grinding,2012-01-23 06:09:13.224555+00:00,2012-01-23 11:18:49.224555+00:00,ID4528
case_17,Packing,2012-01-24 07:49:26.521852+00:00,2012-01-24 08:49:26.521852+00:00,ID4820
case_17,Final Inspection Q.C.,2012-01-24 16:03:43.664709+00:00,2012-01-24 19:23:53.805554+00:00,ID4163
case_17,End,2012-01-24 19:23:53.805554+00:00,2012-01-24 19:23:53.805554+00:00,End
case_18,Start,2012-01-17 22:51:08.082433+00:00,2012-01-17 22:51:08.082433+00:00,Start
case_18,Packing,2012-01-18 07:48:45.379730+00:00,2012-01-18 08:48:45.379730+00:00,ID4820
case_18,End,2012-01-18 08:48:45.379730+00:00,2012-01-18 08:48:45.379730+00:00,End
case_18,Final Inspection Q.C.,2012-01-19 14:04:02.522587+00:00,2012-01-19 19:24:12.663432+00:00,ID4163
case_19,Start,2012-01-18 07:09:32.788315+00:00,2012-01-18 07:09:32.788315+00:00,Start
case_19,Turning & Milling,2012-01-22 16:24:52.788315+00:00,2012-01-22 17:41:46.602748+00:00,ID4429
case_19,Turning & Milling Q.C.,2012-01-22 19:28:25.833517+00:00,2012-01-22 20:36:14.166850+00:00,ID4493
case_19,Turning & Milling,2012-01-23 03:13:36.666850+00:00,2012-01-23 05:30:30.481283+00:00,ID4932
case_19,Round Grinding,2012-01-23 05:54:24.481283+00:00,2012-01-23 18:03:03.791628+00:00,ID4355
case_19,Turning & Milling Q.C.,2012-01-25 01:04:57.475839+00:00,2012-01-25 07:12:45.809172+00:00,ID4618
case_19,Turning & Milling,2012-01-25 16:45:09.809172+00:00,2012-01-25 23:02:03.623605+00:00,ID4219
case_19,Flat Grinding,2012-01-29 23:47:33.623605+00:00,2012-01-30 01:09:15.362735+00:00,ID0998
case_19,Final Inspection Q.C.,2012-01-30 20:46:54.593504+00:00,2012-01-31 08:06:35.134045+00:00,ID4493
case_19,Final Inspection Q.C.,2012-01-31 16:10:18.582321+00:00,2012-01-31 19:29:59.122862+00:00,ID4163
case_19,Packing,2012-02-01 07:51:54.732618+00:00,2012-02-01 08:51:54.732618+00:00,ID4820
case_19,End,2012-02-01 08:51:54.732618+00:00,2012-02-01 08:51:54.732618+00:00,End
case_19,Final Inspection Q.C.,2012-02-02 18:53:48.416829+00:00,2012-02-02 20:13:28.957370+00:00,ID4618
case_20,Start,2012-01-18 15:28:32.788315+00:00,2012-01-18 15:28:32.788315+00:00,Start
case_20,Turning,2012-01-18 21:06:27.788315+00:00,2012-01-18 22:16:13.942161+00:00,ID3846
case_20,Turning & Milling,2012-01-19 03:03:28.942161+00:00,2012-01-19 13:19:26.600698+00:00,ID4794
case_20,Final Inspection Q.C.,2012-01-20 18:13:09.100698+00:00,2012-01-20 19:33:46.137735+00:00,ID4618
case_20,Turning & Milling,2012-01-22 10:31:12.804402+00:00,2012-01-22 12:47:10.462939+00:00,ID4641
case_20,Packing,2012-01-22 12:47:10.462939+00:00,2012-01-23 08:00:10.462939+00:00,ID4491
case_20,End,2012-01-23 08:00:10.462939+00:00,2012-01-23 08:00:10.462939+00:00,End
case_20,Packing,2012-01-23 08:51:06.072695+00:00,2012-01-24 07:51:06.072695+00:00,ID4820
case_20,Turning & Milling,2012-01-24 14:06:01.072695+00:00,2012-01-24 18:21:58.731232+00:00,ID3846
case_20,Lapping,2012-01-26 00:09:28.731232+00:00,2012-01-26 15:21:52.260644+00:00,ID0998
case_20,Lapping,2012-01-30 01:09:22.260644+00:00,2012-01-30 15:21:45.790056+00:00,ID0998
case_20,Laser Marking,2012-01-31 18:09:15.790056+00:00,2012-01-31 19:01:15.790056+00:00,ID0998
case_20,Round Grinding,2012-02-01 14:42:25.263740+00:00,2012-02-01 15:50:55.739930+00:00,ID4872
case_20,Round Grinding,2012-02-01 18:52:59.269342+00:00,2012-02-02 13:01:29.745532+00:00,ID4385
case_20,Round Grinding,2012-02-02 20:00:17.542142+00:00,2012-02-02 22:08:48.018332+00:00,ID4528
case_20,Round Grinding,2012-02-03 00:07:35.814942+00:00,2012-02-03 01:16:06.291132+00:00,ID4528
case_20,Round Grinding,2012-02-05 19:17:10.906517+00:00,2012-02-05 23:25:41.382707+00:00,ID4445
case_21,Start,2012-01-18 17:54:11.788315+00:00,2012-01-18 17:54:11.788315+00:00,Start
case_21,Milling,2012-01-18 21:42:44.515588+00:00,2012-01-19 01:44:29.515588+00:00,ID4326
case_21,Turning & Milling Q.C.,2012-01-23 07:03:45.515588+00:00,2012-01-23 08:14:15.254718+00:00,ID4163
case_21,Turning & Milling Q.C.,2012-01-24 16:43:52.177795+00:00,2012-01-24 17:54:21.916925+00:00,ID4618
case_21,Lapping,2012-01-25 22:41:51.916925+00:00,2012-01-26 00:54:15.446337+00:00,ID0998
case_21,Round Grinding,2012-01-26 13:29:54.576772+00:00,2012-01-26 17:38:02.897940+00:00,ID4355
case_21,Round Grinding,2012-01-26 20:54:25.156005+00:00,2012-01-26 23:02:33.477173+00:00,ID4528
case_21,Round Grinding,2012-01-29 20:47:36.085869+00:00,2012-01-29 22:55:44.407037+00:00,ID4385
case_21,Round Grinding,2012-01-30 01:25:23.537472+00:00,2012-01-30 02:33:31.858640+00:00,ID4355
case_21,Round Grinding,2012-01-30 20:47:54.617261+00:00,2012-01-31 07:56:02.938429+00:00,ID4493
case_21,Round Grinding,2012-01-31 23:29:42.068864+00:00,2012-02-01 00:37:50.390032+00:00,ID4355
case_21,Round Grinding,2012-02-01 06:07:29.520467+00:00,2012-02-01 14:15:37.841635+00:00,ID4355
case_21,Packing,2012-02-02 07:51:33.451391+00:00,2012-02-02 08:51:33.451391+00:00,ID4820
case_21,Round Grinding,2012-02-02 13:54:55.709456+00:00,2012-02-02 19:03:04.030624+00:00,ID4528
case_21,End,2012-02-02 19:03:04.030624+00:00,2012-02-02 19:03:04.030624+00:00,End
case_22,Start,2012-01-19 07:17:48.310054+00:00,2012-01-19 07:17:48.310054+00:00,Start
case_22,Packing,2012-01-19 07:17:48.310054+00:00,2012-01-20 08:00:48.310054+00:00,ID4491
case_22,End,2012-01-20 08:00:48.310054+00:00,2012-01-20 08:00:48.310054+00:00,End
case_23,Start,2012-01-19 15:39:00.810054+00:00,2012-01-19 15:39:00.810054+00:00,Start
case_23,Final Inspection Q.C.,2012-01-20 16:50:54.494265+00:00,2012-01-20 18:17:21.885569+00:00,ID4618
case_23,Packing,2012-01-21 02:12:01.885569+00:00,2012-01-21 03:12:01.885569+00:00,ID4291
case_23,Round Grinding,2012-01-22 16:43:23.485569+00:00,2012-01-22 20:51:54.773913+00:00,ID4385
