Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_6,Round Grinding,2012-01-25 18:53:17.013446+00:00,2012-01-26 13:02:26.643076+00:00,ID4385
case_6,Round Grinding,2012-01-26 14:45:05.643076+00:00,2012-01-26 15:54:15.272706+00:00,ID4493
case_6,Round Grinding,2012-01-26 20:54:47.999979+00:00,2012-01-26 23:03:57.629609+00:00,ID4528
case_7,Start,2012-01-15 21:50:38.856773+00:00,2012-01-15 21:50:38.856773+00:00,Start
case_7,Laser Marking,2012-01-16 01:20:33.856773+00:00,2012-01-16 15:12:33.856773+00:00,ID0998
case_7,Flat Grinding,2012-01-16 15:12:33.856773+00:00,2012-01-20 18:12:09.856773+00:00,ID3716
case_7,Flat Grinding,2012-01-22 21:30:04.856773+00:00,2012-01-22 23:41:40.856773+00:00,ID0998
case_7,Flat Grinding,2012-01-23 15:11:35.856773+00:00,2012-01-23 16:23:11.856773+00:00,ID0998
case_7,Turning & Milling Q.C.,2012-01-24 15:29:19.856773+00:00,2012-01-24 16:33:09.223862+00:00,ID4618
case_7,Turning & Milling Q.C.,2012-01-24 19:43:18.697546+00:00,2012-01-24 20:47:08.064635+00:00,ID4163
case_7,Final Inspection Q.C.,2012-01-25 18:53:16.064635+00:00,2012-01-25 20:11:37.703979+00:00,ID4618
case_7,Packing,2012-01-26 07:27:13.259535+00:00,2012-01-26 08:27:13.259535+00:00,ID4820
case_7,End,2012-01-26 08:27:13.259535+00:00,2012-01-26 08:27:13.259535+00:00,End
case_8,Start,2012-01-16 07:00:53.856773+00:00,2012-01-16 07:00:53.856773+00:00,Start
case_8,Final Inspection Q.C.,2012-01-16 22:36:59.074164+00:00,2012-01-17 07:52:07.381856+00:00,ID4618
case_8,Final Inspection Q.C.,2012-01-17 23:28:12.599247+00:00,2012-01-18 07:43:20.906939+00:00,ID4618
case_8,Packing,2012-01-18 08:09:56.462495+00:00,2012-01-19 07:09:56.462495+00:00,ID4820
case_8,End,2012-01-19 07:09:56.462495+00:00,2012-01-19 07:09:56.462495+00:00,End
case_9,Start,2012-01-16 08:14:18.204599+00:00,2012-01-16 08:14:18.204599+00:00,Start
case_9,Round Grinding,2012-01-16 12:46:23.004599+00:00,2012-01-16 13:54:45.830686+00:00,ID4528
case_9,Lapping,2012-01-16 16:33:53.330686+00:00,2012-01-16 19:47:04.820048+00:00,ID4882
case_9,Laser Marking,2012-01-16 23:14:32.361032+00:00,2012-01-17 00:06:32.361032+00:00,ID0998
case_9,Flat Grinding,2012-01-17 16:33:59.902016+00:00,2012-01-17 17:45:35.902016+00:00,ID0998
case_9,Lapping,2012-01-17 21:13:03.443000+00:00,2012-01-17 22:26:14.932362+00:00,ID0998
case_9,Round Grinding,2012-01-18 06:12:19.732362+00:00,2012-01-18 13:20:42.558449+00:00,ID4528
case_9,Round Grinding,2012-01-18 13:32:55.415592+00:00,2012-01-19 03:41:18.241679+00:00,ID4445
case_9,Round Grinding,2012-01-19 23:20:11.182855+00:00,2012-01-20 06:28:34.008942+00:00,ID4872
case_9,Packing,2012-01-20 07:27:09.564498+00:00,2012-01-20 08:27:09.564498+00:00,ID4820
case_9,Round Grinding,2012-01-22 06:46:14.364498+00:00,2012-01-22 07:54:37.190585+00:00,ID4528
case_9,End,2012-01-22 07:54:37.190585+00:00,2012-01-22 07:54:37.190585+00:00,End
case_9,Final Inspection Q.C.,2012-01-22 22:36:42.407976+00:00,2012-01-22 23:51:50.715668+00:00,ID4618
case_10,Start,2012-01-16 09:27:27.633170+00:00,2012-01-16 09:27:27.633170+00:00,Start
case_10,Round Grinding,2012-01-16 11:12:40.490313+00:00,2012-01-17 06:21:03.316400+00:00,ID4445
case_10,Final Inspection Q.C.,2012-01-17 22:36:08.533791+00:00,2012-01-17 23:51:16.841483+00:00,ID4618
case_10,Round Grinding,2012-01-18 00:19:09.341483+00:00,2012-01-18 03:27:32.167570+00:00,ID4355
case_10,Packing,2012-01-18 07:44:05.917570+00:00,2012-01-18 08:44:05.917570+00:00,ID4820
case_10,End,2012-01-18 08:44:05.917570+00:00,2012-01-18 08:44:05.917570+00:00,End
case_11,Start,2012-01-16 14:41:48.759931+00:00,2012-01-16 14:41:48.759931+00:00,Start
case_11,Turning,2012-01-16 16:47:16.188502+00:00,2012-01-16 18:01:23.247326+00:00,ID0997
case_11,Turning & Milling,2012-01-16 21:13:04.785788+00:00,2012-01-16 23:30:48.996314+00:00,ID4529
case_11,Turning & Milling,2012-01-17 01:06:16.424885+00:00,2012-01-17 15:24:00.635411+00:00,ID0997
case_11,Turning & Milling Q.C.,2012-01-17 16:34:10.109095+00:00,2012-01-17 19:43:51.488405+00:00,ID4163
case_11,Turning & Milling,2012-01-17 23:01:33.488405+00:00,2012-01-18 00:19:17.698931+00:00,ID4429
case_11,Turning & Milling Q.C.,2012-01-18 18:36:22.916322+00:00,2012-01-18 19:46:04.295632+00:00,ID4618
case_11,Laser Marking,2012-01-19 15:13:31.836616+00:00,2012-01-19 17:05:31.836616+00:00,ID0998
case_11,Final Inspection Q.C.,2012-01-22 17:43:09.336616+00:00,2012-01-22 18:58:17.644308+00:00,ID4493
case_11,Laser Marking,2012-01-22 21:27:45.185292+00:00,2012-01-22 23:19:45.185292+00:00,ID0998
case_11,Packing,2012-01-23 07:44:18.935292+00:00,2012-01-23 08:44:18.935292+00:00,ID4820
case_11,End,2012-01-23 08:44:18.935292+00:00,2012-01-23 08:44:18.935292+00:00,End
case_12,Start,2012-01-16 16:54:43.828424+00:00,2012-01-16 16:54:43.828424+00:00,Start
case_12,Milling,2012-01-16 23:51:37.161757+00:00,2012-01-17 14:45:07.161757+00:00,ID4326
case_12,Turning & Milling Q.C.,2012-01-17 15:45:41.074800+00:00,2012-01-17 16:55:44.300606+00:00,ID4163
case_12,Lapping,2012-01-17 22:28:51.800606+00:00,2012-01-18 00:41:53.025096+00:00,ID4882
case_12,Round Grinding,2012-01-18 13:47:00.083920+00:00,2012-01-18 18:55:55.708920+00:00,ID4528
case_12,Laser Marking,2012-01-18 21:29:03.208920+00:00,2012-01-18 22:20:09.208920+00:00,ID4882
case_12,Lapping,2012-01-19 17:14:51.670458+00:00,2012-01-19 18:27:52.894948+00:00,ID0998
case_12,Laser Marking,2012-01-19 22:22:35.356486+00:00,2012-01-20 00:13:41.356486+00:00,ID0998
case_12,Round Grinding,2012-01-20 01:59:48.415310+00:00,2012-01-22 04:08:44.040310+00:00,ID4528
case_12,Round Grinding,2012-01-22 06:54:51.099134+00:00,2012-01-22 13:03:46.724134+00:00,ID4528
case_12,Round Grinding,2012-01-22 17:27:00.841781+00:00,2012-01-22 21:35:56.466781+00:00,ID4355
case_12,Round Grinding,2012-01-23 00:10:59.517628+00:00,2012-01-23 14:19:55.142628+00:00,ID4287
case_12,Packing,2012-01-23 14:19:55.142628+00:00,2012-01-27 08:00:55.142628+00:00,ID4491
case_12,Round Grinding,2012-01-27 10:13:07.999771+00:00,2012-01-29 19:22:03.624771+00:00,ID4445
case_12,Round Grinding,2012-01-29 22:04:41.124771+00:00,2012-01-30 14:13:36.749771+00:00,ID4493
case_12,Round Grinding,2012-01-30 22:46:56.749771+00:00,2012-01-30 23:55:52.374771+00:00,ID4385
case_12,End,2012-01-30 23:55:52.374771+00:00,2012-01-30 23:55:52.374771+00:00,End
case_12,Final Inspection Q.C.,2012-01-31 14:56:26.287814+00:00,2012-01-31 16:11:34.595506+00:00,ID4163
case_12,Packing,2012-02-01 07:44:08.345506+00:00,2012-02-01 08:44:08.345506+00:00,ID4820
case_13,Start,2012-01-16 18:11:40.585181+00:00,2012-01-16 18:11:40.585181+00:00,Start
case_13,Milling,2012-01-16 23:51:33.918514+00:00,2012-01-17 14:45:03.918514+00:00,ID4326
case_13,Turning & Milling Q.C.,2012-01-18 13:21:09.135905+00:00,2012-01-18 14:28:04.893481+00:00,ID4618
case_13,Laser Marking,2012-01-18 17:49:34.445720+00:00,2012-01-18 18:40:40.445720+00:00,ID0998
case_13,Lapping,2012-01-19 00:30:09.997959+00:00,2012-01-19 15:43:12.397959+00:00,ID0998
case_13,Lapping,2012-01-19 21:33:19.897959+00:00,2012-01-20 19:46:22.297959+00:00,ID4882
case_13,Final Inspection Q.C.,2012-01-22 17:42:59.797959+00:00,2012-01-22 18:58:08.105651+00:00,ID4493
case_13,Packing,2012-01-23 07:43:41.855651+00:00,2012-01-23 08:43:41.855651+00:00,ID4820
case_13,End,2012-01-23 08:43:41.855651+00:00,2012-01-23 08:43:41.855651+00:00,End
case_14,Start,2012-01-16 20:49:00.585181+00:00,2012-01-16 20:49:00.585181+00:00,Start
case_14,Turning & Milling,2012-01-17 03:03:22.185181+00:00,2012-01-17 07:20:47.412454+00:00,ID4794
case_14,Turning & Milling Q.C.,2012-01-17 15:34:15.412454+00:00,2012-01-17 17:41:11.170030+00:00,ID4287
case_14,Turning & Milling,2012-01-17 21:05:38.598601+00:00,2012-01-17 23:23:03.825874+00:00,ID0997
case_14,Turning & Milling,2012-01-18 13:42:38.825874+00:00,2012-01-18 17:00:04.053147+00:00,ID4219
case_14,Lapping,2012-01-18 18:33:11.553147+00:00,2012-01-18 20:46:13.953147+00:00,ID4882
case_14,Lapping,2012-01-19 15:49:43.505386+00:00,2012-01-19 18:02:45.905386+00:00,ID0998
case_14,Laser Marking,2012-01-19 21:52:15.457625+00:00,2012-01-19 22:43:21.457625+00:00,ID0998
case_14,Flat Grinding,2012-01-22 19:32:51.009864+00:00,2012-01-22 20:54:32.748994+00:00,ID0998
case_14,Flat Grinding,2012-01-23 00:44:02.301233+00:00,2012-01-23 15:05:44.040363+00:00,ID0998
case_14,Flat Grinding,2012-01-23 17:55:13.592602+00:00,2012-01-23 19:16:55.331732+00:00,ID0998
case_14,Packing,2012-01-24 07:49:32.629029+00:00,2012-01-24 08:49:32.629029+00:00,ID4820
case_14,End,2012-01-24 08:49:32.629029+00:00,2012-01-24 08:49:32.629029+00:00,End
case_14,Final Inspection Q.C.,2012-01-24 15:32:10.129029+00:00,2012-01-24 17:48:02.964850+00:00,ID4493
case_15,Start,2012-01-17 02:22:19.046719+00:00,2012-01-17 02:22:19.046719+00:00,Start
case_15,Round Grinding,2012-01-17 04:11:31.046719+00:00,2012-01-17 06:21:07.046719+00:00,ID4385
case_15,Packing,2012-01-17 06:21:07.046719+00:00,2012-01-20 08:00:07.046719+00:00,ID4491
case_15,Round Grinding,2012-01-22 06:59:24.501264+00:00,2012-01-22 13:09:00.501264+00:00,ID4528
case_15,End,2012-01-22 13:09:00.501264+00:00,2012-01-22 13:09:00.501264+00:00,End
case_15,Final Inspection Q.C.,2012-01-23 22:21:26.751264+00:00,2012-01-24 07:41:36.892109+00:00,ID4618
case_16,Start,2012-01-17 07:58:53.332433+00:00,2012-01-17 07:58:53.332433+00:00,Start
case_16,Turning & Milling,2012-01-17 13:35:05.832433+00:00,2012-01-17 17:52:22.553744+00:00,ID4641
case_16,Turning & Milling,2012-01-17 18:13:33.141979+00:00,2012-01-17 20:30:49.863290+00:00,ID4529
case_16,Turning & Milling,2012-01-17 21:32:44.998425+00:00,2012-01-17 23:50:01.719736+00:00,ID0997
case_16,Flat Grinding,2012-01-19 19:47:31.719736+00:00,2012-01-19 22:09:13.458866+00:00,ID0998
case_16,Flat Grinding,2012-01-23 18:56:43.458866+00:00,2012-01-23 20:18:25.197996+00:00,ID0998
case_16,Flat Grinding,2012-01-25 00:05:55.197996+00:00,2012-01-25 01:27:36.937126+00:00,ID0998
case_16,Packing,2012-01-25 07:49:14.234423+00:00,2012-01-25 08:49:14.234423+00:00,ID4820
case_16,End,2012-01-25 08:49:14.234423+00:00,2012-01-25 08:49:14.234423+00:00,End
case_17,Start,2012-01-17 18:26:49.332433+00:00,2012-01-17 18:26:49.332433+00:00,Start
case_17,Round Grinding,2012-01-17 20:00:17.332433+00:00,2012-01-17 22:09:53.332433+00:00,ID4287
case_17,Packing,2012-01-18 07:49:30.629730+00:00,2012-01-18 08:49:30.629730+00:00,ID4820
case_17,End,2012-01-18 08:49:30.629730+00:00,2012-01-18 08:49:30.629730+00:00,End
case_17,Final Inspection Q.C.,2012-01-18 19:38:01.829730+00:00,2012-01-19 14:58:11.970575+00:00,ID4493
case_17,Final Inspection Q.C.,2012-01-22 16:33:15.499987+00:00,2012-01-22 17:53:25.640832+00:00,ID4618
case_18,Start,2012-01-17 22:51:08.082433+00:00,2012-01-17 22:51:08.082433+00:00,Start
case_18,Milling,2012-01-17 22:51:08.082433+00:00,2012-01-23 07:53:38.082433+00:00,ID0937
case_18,Milling,2012-01-23 14:51:31.415766+00:00,2012-01-23 23:45:01.415766+00:00,ID4326
case_18,Final Inspection Q.C.,2012-01-24 14:48:18.558623+00:00,2012-01-24 16:08:28.699468+00:00,ID4163
case_18,Milling,2012-01-24 23:51:22.032801+00:00,2012-01-25 21:44:52.032801+00:00,ID4326
case_18,Milling,2012-01-26 01:35:45.366134+00:00,2012-01-26 14:29:15.366134+00:00,ID4326
case_18,Milling,2012-01-26 23:20:08.699467+00:00,2012-01-27 14:13:38.699467+00:00,ID4326
case_18,Final Inspection Q.C.,2012-01-30 07:03:55.842324+00:00,2012-01-30 08:24:05.983169+00:00,ID4163
case_18,Final Inspection Q.C.,2012-01-31 20:35:09.512581+00:00,2012-01-31 22:55:19.653426+00:00,ID4618
case_18,Laser Marking,2012-02-01 07:28:27.153426+00:00,2012-02-01 08:18:37.397328+00:00,ID4882
case_18,Final Inspection Q.C.,2012-02-02 14:03:54.540185+00:00,2012-02-02 19:24:04.681030+00:00,ID4163
case_18,Final Inspection Q.C.,2012-02-05 19:59:08.210442+00:00,2012-02-05 22:19:18.351287+00:00,ID4618
case_18,Final Inspection Q.C.,2012-02-07 16:54:21.880699+00:00,2012-02-07 18:14:32.021544+00:00,ID4618
case_18,Final Inspection Q.C.,2012-02-08 23:49:35.550956+00:00,2012-02-09 14:09:45.691801+00:00,ID4618
case_18,Packing,2012-02-10 07:49:22.989098+00:00,2012-02-10 08:49:22.989098+00:00,ID4820
case_18,End,2012-02-10 08:49:22.989098+00:00,2012-02-10 08:49:22.989098+00:00,End
case_19,Start,2012-01-18 07:09:32.788315+00:00,2012-01-18 07:09:32.788315+00:00,Start
case_19,Round Grinding,2012-01-18 18:59:20.584925+00:00,2012-01-18 21:07:59.895270+00:00,ID4528
case_19,Round Grinding,2012-01-18 22:42:52.026418+00:00,2012-01-18 23:51:31.336763+00:00,ID4287
case_19,Round Grinding,2012-01-19 02:15:25.336763+00:00,2012-01-22 17:24:04.647108+00:00,ID4355
case_19,Round Grinding,2012-01-23 03:22:52.443718+00:00,2012-01-23 06:31:31.754063+00:00,ID4528
case_19,Packing,2012-01-23 06:31:31.754063+00:00,2012-01-23 08:00:31.754063+00:00,ID4491
case_19,End,2012-01-23 08:00:31.754063+00:00,2012-01-23 08:00:31.754063+00:00,End
case_19,Final Inspection Q.C.,2012-01-23 15:10:15.202339+00:00,2012-01-23 16:29:55.742880+00:00,ID4163
case_20,Start,2012-01-18 15:28:32.788315+00:00,2012-01-18 15:28:32.788315+00:00,Start
case_20,Packing,2012-01-19 07:51:28.398071+00:00,2012-01-19 08:51:28.398071+00:00,ID4820
case_20,End,2012-01-19 08:51:28.398071+00:00,2012-01-19 08:51:28.398071+00:00,End
case_20,Turning & Milling Q.C.,2012-01-23 07:03:44.398071+00:00,2012-01-23 08:11:45.479152+00:00,ID4163
case_20,Lapping,2012-01-24 17:48:15.479152+00:00,2012-01-24 19:00:39.008564+00:00,ID0998
case_20,Final Inspection Q.C.,2012-01-24 20:29:40.854718+00:00,2012-01-24 22:50:17.891755+00:00,ID4287
case_20,Turning & Milling Q.C.,2012-01-25 22:44:00.391755+00:00,2012-01-25 23:52:01.472836+00:00,ID4618
case_20,Laser Marking,2012-01-26 02:15:55.472836+00:00,2012-01-29 17:07:55.472836+00:00,ID4355
case_20,Lapping,2012-01-30 20:55:25.472836+00:00,2012-01-30 22:07:49.002248+00:00,ID0998
case_21,Start,2012-01-18 17:54:11.788315+00:00,2012-01-18 17:54:11.788315+00:00,Start
case_21,Round Grinding,2012-01-18 19:54:34.046380+00:00,2012-01-18 22:02:42.367548+00:00,ID4528
case_21,Round Grinding,2012-01-18 22:49:44.976244+00:00,2012-01-18 23:57:53.297412+00:00,ID4385
case_21,Flat Grinding,2012-01-22 23:48:23.297412+00:00,2012-01-23 01:10:05.036542+00:00,ID0998
case_21,Turning & Milling Q.C.,2012-01-24 16:43:41.959619+00:00,2012-01-24 17:54:11.698749+00:00,ID4618
case_21,Final Inspection Q.C.,2012-01-25 19:37:48.621826+00:00,2012-01-25 21:00:29.597436+00:00,ID4618
case_21,Packing,2012-01-26 07:51:25.207192+00:00,2012-01-26 08:51:25.207192+00:00,ID4820
case_21,End,2012-01-26 08:51:25.207192+00:00,2012-01-26 08:51:25.207192+00:00,End
case_22,Start,2012-01-19 07:17:48.310054+00:00,2012-01-19 07:17:48.310054+00:00,Start
case_22,Turning & Milling Q.C.,2012-01-19 15:27:10.698114+00:00,2012-01-19 16:38:37.077424+00:00,ID4287
case_22,Final Inspection Q.C.,2012-01-22 14:22:14.000501+00:00,2012-01-22 16:44:54.976111+00:00,ID4618
case_22,Laser Marking,2012-01-23 20:48:24.976111+00:00,2012-01-23 21:39:15.642778+00:00,ID0998
case_22,Packing,2012-01-24 07:51:11.252534+00:00,2012-01-24 08:51:11.252534+00:00,ID4820
case_22,Flat Grinding,2012-01-25 17:47:41.252534+00:00,2012-01-25 19:09:22.991664+00:00,ID0998
case_22,Final Inspection Q.C.,2012-01-25 23:53:10.991664+00:00,2012-01-26 15:15:51.967274+00:00,ID4493
case_22,Laser Marking,2012-01-30 01:03:21.967274+00:00,2012-01-30 01:54:12.633941+00:00,ID0998
case_22,End,2012-01-30 01:54:12.633941+00:00,2012-01-30 01:54:12.633941+00:00,End
case_22,Flat Grinding,2012-01-31 17:41:42.633941+00:00,2012-01-31 19:03:24.373071+00:00,ID0998
case_22,Flat Grinding,2012-01-31 19:03:24.373071+00:00,2012-02-03 18:22:06.112201+00:00,ID3716
case_23,Start,2012-01-19 15:39:00.810054+00:00,2012-01-19 15:39:00.810054+00:00,Start
case_23,Turning & Milling,2012-01-19 23:51:09.698943+00:00,2012-01-20 01:08:36.864297+00:00,ID4132
case_23,Turning & Milling,2012-01-20 15:04:46.409752+00:00,2012-01-20 18:22:13.575106+00:00,ID0997
case_23,Turning & Milling,2012-01-22 13:32:54.627738+00:00,2012-01-22 19:50:21.793092+00:00,ID4445
case_23,Turning & Milling Q.C.,2012-01-23 21:02:15.477303+00:00,2012-01-23 22:13:36.940718+00:00,ID4618
case_23,Turning & Milling Q.C.,2012-01-24 22:25:30.624929+00:00,2012-01-24 23:36:52.088344+00:00,ID4618
case_23,Turning & Milling Q.C.,2012-01-25 16:39:57.305735+00:00,2012-01-25 17:51:18.769150+00:00,ID4163
case_23,Laser Marking,2012-01-29 17:00:38.769150+00:00,2012-01-29 17:51:14.513831+00:00,ID0998
case_23,Flat Grinding,2012-01-30 20:00:34.513831+00:00,2012-01-30 21:22:16.252961+00:00,ID0998
case_23,Final Inspection Q.C.,2012-01-31 15:33:58.252961+00:00,2012-01-31 18:00:25.644265+00:00,ID4287
case_23,End,2012-01-31 18:00:25.644265+00:00,2012-01-31 18:00:25.644265+00:00,End
