Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_12,Radicar Solicitud Homologacion,2016-02-17 23:44:01.087141+00:00,2016-02-17 23:48:53.534200+00:00,7007
case_12,Validar solicitud,2016-02-23 18:50:12.534200+00:00,2016-02-23 19:08:08.420564+00:00,7080
case_12,Homologacion por grupo de cursos,2016-02-25 19:08:52.189795+00:00,2016-02-25 20:49:15.486670+00:00,15930
case_13,Traer informacion estudiante - banner,2016-02-18 02:06:26.487141+00:00,2016-02-18 02:06:26.487141+00:00,6639
case_13,Radicar Solicitud Homologacion,2016-02-18 02:06:27.487141+00:00,2016-02-18 02:11:15.018933+00:00,10168
case_13,Cancelar Solicitud,2016-02-19 13:06:50.993933+00:00,2016-02-19 13:47:18.051904+00:00,19019
case_13,Notificacion estudiante cancelacion soli,2016-02-19 23:09:57.451904+00:00,2016-02-19 23:09:57.451904+00:00,677
case_14,Traer informacion estudiante - banner,2016-02-18 03:22:59.305323+00:00,2016-02-18 03:22:59.305323+00:00,6004
case_14,Radicar Solicitud Homologacion,2016-02-18 03:23:05.305323+00:00,2016-02-18 03:27:49.562466+00:00,305
case_14,Validar solicitud,2016-02-20 16:05:43.639389+00:00,2016-02-20 16:23:39.525753+00:00,387
case_14,Cancelar Solicitud,2016-02-20 16:29:55.859086+00:00,2016-02-20 17:10:05.216229+00:00,22795
case_14,Notificacion estudiante cancelacion soli,2016-02-24 15:03:01.966229+00:00,2016-02-24 15:03:01.966229+00:00,11041
case_15,Traer informacion estudiante - banner,2016-02-18 06:36:47.221990+00:00,2016-02-18 06:36:47.221990+00:00,8248
case_15,Radicar Solicitud Homologacion,2016-02-18 06:36:51.471990+00:00,2016-02-18 06:41:35.170854+00:00,5667
case_15,Validar solicitud,2016-02-18 06:41:35.170854+00:00,2016-02-25 04:18:31.057218+00:00,5802
case_15,Homologacion por grupo de cursos,2016-02-26 13:04:27.723885+00:00,2016-02-29 14:44:51.020760+00:00,3445
case_16,Validar solicitud,2016-02-18 14:48:42.991221+00:00,2016-02-18 18:18:38.877585+00:00,19019
case_16,Traer informacion estudiante - banner,2016-02-18 18:18:39.877585+00:00,2016-02-18 18:18:39.877585+00:00,10296
case_16,Radicar Solicitud Homologacion,2016-02-18 18:18:44.877585+00:00,2016-02-18 18:23:27.024478+00:00,6004
case_16,Homologacion por grupo de cursos,2016-02-19 13:04:23.691145+00:00,2016-02-22 14:44:46.988020+00:00,3445
case_17,Traer informacion estudiante - banner,2016-02-18 15:56:18.776935+00:00,2016-02-18 15:56:18.776935+00:00,5667
case_17,Radicar Solicitud Homologacion,2016-02-20 03:00:23.110268+00:00,2016-02-20 03:05:02.171721+00:00,6639
case_17,Validar solicitud,2016-02-20 03:59:09.961195+00:00,2016-02-22 15:17:05.847559+00:00,22475
case_17,Homologacion por grupo de cursos,2016-02-22 15:17:05.847559+00:00,2016-02-23 19:40:29.144434+00:00,7394
case_18,Traer informacion estudiante - banner,2016-02-18 17:59:49.376935+00:00,2016-02-18 17:59:49.376935+00:00,22795
case_18,Radicar Solicitud Homologacion,2016-02-20 03:00:53.710268+00:00,2016-02-20 03:05:29.831815+00:00,6639
case_18,Validar solicitud,2016-02-22 15:10:09.231815+00:00,2016-02-22 15:28:05.118179+00:00,677
case_18,Homologacion por grupo de cursos,2016-02-23 01:05:27.529944+00:00,2016-02-23 15:45:50.826819+00:00,1007
case_19,Traer informacion estudiante - banner,2016-02-18 20:59:46.689435+00:00,2016-02-18 20:59:46.689435+00:00,7007
case_19,Radicar Solicitud Homologacion,2016-02-18 20:59:47.689435+00:00,2016-02-18 21:04:22.436688+00:00,10168
case_19,Cancelar Solicitud,2016-02-21 15:05:18.636688+00:00,2016-02-21 15:43:44.796688+00:00,8528
case_19,Notificacion estudiante cancelacion soli,2016-02-23 23:12:38.396688+00:00,2016-02-23 23:12:38.396688+00:00,1707
case_20,Traer informacion estudiante - banner,2016-02-18 22:00:41.277670+00:00,2016-02-18 22:00:41.277670+00:00,305
case_20,Radicar Solicitud Homologacion,2016-02-18 22:00:43.277670+00:00,2016-02-18 22:05:16.550894+00:00,9886
case_20,Cancelar Solicitud,2016-02-19 23:43:53.384227+00:00,2016-02-20 03:21:51.094753+00:00,22475
case_20,Notificacion estudiante cancelacion soli,2016-02-23 19:29:44.694753+00:00,2016-02-23 19:29:44.694753+00:00,1707
case_21,Traer informacion estudiante - banner,2016-02-18 22:57:03.382933+00:00,2016-02-18 22:57:03.382933+00:00,22795
case_21,Radicar Solicitud Homologacion,2016-02-18 22:57:04.382933+00:00,2016-02-18 23:01:36.274237+00:00,26298
case_21,Cancelar Solicitud,2016-02-19 23:10:15.674237+00:00,2016-02-19 23:48:13.384763+00:00,677
case_21,Notificacion estudiante cancelacion soli,2016-02-24 15:03:10.134763+00:00,2016-02-24 15:03:10.134763+00:00,11041
case_22,Traer informacion estudiante - banner,2016-02-18 23:53:05.982933+00:00,2016-02-18 23:53:05.982933+00:00,5667
case_22,Radicar Solicitud Homologacion,2016-02-18 23:53:06.982933+00:00,2016-02-18 23:57:37.404555+00:00,10296
case_22,Validar solicitud,2016-02-20 16:04:13.379555+00:00,2016-02-20 16:21:50.553468+00:00,19019
case_22,Homologacion por grupo de cursos,2016-02-26 15:45:38.553468+00:00,2016-03-11 15:26:01.850343+00:00,1422
case_23,Traer informacion estudiante - banner,2016-02-19 00:49:29.374237+00:00,2016-02-19 00:49:29.374237+00:00,3296
case_23,Radicar Solicitud Homologacion,2016-02-19 00:49:30.374237+00:00,2016-02-19 00:53:59.341979+00:00,8786
case_23,Recepcion de documentos,2016-02-19 00:53:59.341979+00:00,2016-02-23 20:56:33.591979+00:00,157
case_23,Homologacion por grupo de cursos,2016-02-24 01:03:00.635457+00:00,2016-02-24 17:38:09.778314+00:00,1007
case_24,Traer informacion estudiante - banner,2016-02-19 01:53:33.165904+00:00,2016-02-19 01:53:33.165904+00:00,8248
case_24,Radicar Solicitud Homologacion,2016-02-19 01:53:37.415904+00:00,2016-02-19 01:58:05.020182+00:00,5667
case_24,Validar solicitud,2016-02-21 15:26:58.620182+00:00,2016-02-21 15:45:16.738462+00:00,1707
case_24,Homologacion por grupo de cursos,2016-02-22 13:06:43.781940+00:00,2016-02-22 21:41:52.924797+00:00,1007
case_25,Traer informacion estudiante - banner,2016-02-19 11:57:55.685904+00:00,2016-02-19 11:57:55.685904+00:00,10296
case_25,Radicar Solicitud Homologacion,2016-02-19 12:05:39.685904+00:00,2016-02-19 12:10:05.925266+00:00,5588
case_25,Validar solicitud,2016-02-19 23:09:45.325266+00:00,2016-02-19 23:27:43.596099+00:00,677
case_25,Homologacion por grupo de cursos,2016-02-22 13:17:22.596099+00:00,2016-02-24 00:52:31.738956+00:00,1343
case_26,Traer informacion estudiante - banner,2016-02-19 15:27:32.435904+00:00,2016-02-19 15:27:32.435904+00:00,10296
case_26,Radicar Solicitud Homologacion,2016-02-19 15:27:33.435904+00:00,2016-02-19 15:32:00.806274+00:00,4765
case_26,Validar solicitud,2016-02-20 23:07:05.472941+00:00,2016-02-20 23:25:03.743774+00:00,18929
case_26,Homologacion por grupo de cursos,2016-02-22 13:06:30.787252+00:00,2016-02-22 21:55:42.773553+00:00,1007
case_27,Traer informacion estudiante - banner,2016-02-19 19:06:40.820519+00:00,2016-02-19 19:06:40.820519+00:00,9336
case_27,Radicar Solicitud Homologacion,2016-02-19 19:06:41.820519+00:00,2016-02-19 19:11:07.825782+00:00,8248
case_27,Validar solicitud,2016-02-19 19:18:49.825782+00:00,2016-02-19 19:36:34.419841+00:00,10923
case_27,Homologacion por grupo de cursos,2016-02-26 15:45:22.419841+00:00,2016-03-11 15:34:34.406142+00:00,1422
case_28,Traer informacion estudiante - banner,2016-02-19 22:00:12.963376+00:00,2016-02-19 22:00:12.963376+00:00,23530
case_28,Radicar Solicitud Homologacion,2016-02-19 22:00:18.963376+00:00,2016-02-19 22:04:43.575941+00:00,11692
case_28,Validar solicitud,2016-02-21 16:01:15.909274+00:00,2016-02-21 16:19:00.503333+00:00,6694
case_28,Homologacion por grupo de cursos,2016-02-22 13:06:27.546811+00:00,2016-02-22 21:55:39.533112+00:00,1007
case_29,Traer informacion estudiante - banner,2016-02-19 23:54:37.830043+00:00,2016-02-19 23:54:37.830043+00:00,9336
case_29,Radicar Solicitud Homologacion,2016-02-19 23:54:41.580043+00:00,2016-02-19 23:59:04.814418+00:00,9336
case_29,Validar solicitud,2016-02-22 15:04:52.671561+00:00,2016-02-22 15:22:43.073522+00:00,22475
case_29,Homologacion por grupo de cursos,2016-02-24 22:09:26.842753+00:00,2016-02-25 00:58:38.829054+00:00,15930
case_30,Validar solicitud,2016-02-20 02:46:24.642543+00:00,2016-02-20 16:19:31.133284+00:00,1707
case_30,Traer informacion estudiante - banner,2016-02-20 16:19:32.133284+00:00,2016-02-20 16:19:32.133284+00:00,8786
case_30,Radicar Solicitud Homologacion,2016-02-20 16:19:33.133284+00:00,2016-02-20 16:23:55.003750+00:00,10296
case_30,Homologacion por grupo de cursos,2016-02-20 16:53:59.670417+00:00,2016-02-20 18:43:11.656718+00:00,6979
case_31,Traer informacion estudiante - banner,2016-02-21 02:03:48.017543+00:00,2016-02-21 02:03:48.017543+00:00,5573
case_31,Radicar Solicitud Homologacion,2016-02-21 02:03:52.017543+00:00,2016-02-21 02:08:12.538162+00:00,4834
case_31,Validar solicitud,2016-02-22 10:38:09.538162+00:00,2016-02-22 10:57:16.028903+00:00,7297
case_31,Recepcion de documentos,2016-02-23 15:06:52.003903+00:00,2016-02-23 16:09:34.837236+00:00,19019
case_31,Homologacion por grupo de cursos,2016-02-23 16:09:34.837236+00:00,2016-03-07 12:49:46.823537+00:00,6971
case_32,Traer informacion estudiante - banner,2016-02-21 22:47:17.573099+00:00,2016-02-21 22:47:17.573099+00:00,9336
case_32,Radicar Solicitud Homologacion,2016-02-21 22:47:24.573099+00:00,2016-02-21 22:51:42.435344+00:00,8536
case_32,Validar solicitud,2016-02-21 22:51:42.435344+00:00,2016-02-25 04:19:48.926085+00:00,5802
case_32,Homologacion por grupo de cursos,2016-02-25 04:19:48.926085+00:00,2016-03-07 12:49:44.953112+00:00,6971
case_33,Traer informacion estudiante - banner,2016-02-22 09:05:41.573099+00:00,2016-02-22 09:05:41.573099+00:00,11706
case_33,Radicar Solicitud Homologacion,2016-02-22 09:05:44.573099+00:00,2016-02-22 09:09:59.982190+00:00,23530
case_33,Cancelar Solicitud,2016-02-23 01:16:35.957190+00:00,2016-02-23 01:53:06.463214+00:00,19019
case_33,Notificacion estudiante cancelacion soli,2016-02-23 07:11:12.713214+00:00,2016-02-23 07:11:12.713214+00:00,5588
case_34,Validar solicitud,2016-02-22 15:56:10.118554+00:00,2016-02-23 20:19:16.609295+00:00,387
case_34,Traer informacion estudiante - banner,2016-02-26 16:00:20.359295+00:00,2016-02-26 16:00:20.359295+00:00,9336
case_34,Radicar Solicitud Homologacion,2016-02-26 21:18:26.609295+00:00,2016-02-26 21:22:38.251086+00:00,5588
case_34,Homologacion por grupo de cursos,2016-02-26 21:22:38.251086+00:00,2016-03-01 19:49:34.278113+00:00,7394
case_35,Traer informacion estudiante - banner,2016-02-22 21:30:27.035221+00:00,2016-02-22 21:30:27.035221+00:00,8536
case_35,Radicar Solicitud Homologacion,2016-02-22 21:30:31.035221+00:00,2016-02-22 21:34:41.431261+00:00,4834
case_35,Validar solicitud,2016-02-25 20:52:39.231261+00:00,2016-02-25 21:11:45.722002+00:00,677
case_35,Homologacion por grupo de cursos,2016-03-02 20:20:29.491233+00:00,2016-03-03 00:09:25.518260+00:00,15930
case_36,Traer informacion estudiante - banner,2016-02-23 00:29:33.410221+00:00,2016-02-23 00:29:33.410221+00:00,23530
case_36,Radicar Solicitud Homologacion,2016-02-23 00:29:34.410221+00:00,2016-02-23 00:33:52.258260+00:00,8786
case_36,Cancelar Solicitud,2016-02-26 19:33:11.508260+00:00,2016-02-26 20:08:45.310586+00:00,8213
case_36,Notificacion estudiante cancelacion soli,2016-02-27 22:40:28.160586+00:00,2016-02-27 22:40:28.160586+00:00,22404
case_37,Traer informacion estudiante - banner,2016-02-23 10:56:36.854665+00:00,2016-02-23 10:56:36.854665+00:00,23530
case_37,Radicar Solicitud Homologacion,2016-02-23 10:56:41.854665+00:00,2016-02-23 11:01:13.165345+00:00,5573
case_37,Cancelar Solicitud,2016-02-24 19:31:56.015345+00:00,2016-02-24 22:07:05.325690+00:00,22404
case_37,Notificacion estudiante cancelacion soli,2016-02-29 21:59:30.825690+00:00,2016-02-29 21:59:30.825690+00:00,14128
case_38,Traer informacion estudiante - banner,2016-02-23 15:42:32.054665+00:00,2016-02-23 15:42:32.054665+00:00,4834
case_38,Radicar Solicitud Homologacion,2016-02-23 15:42:37.054665+00:00,2016-02-23 15:47:07.054665+00:00,5573
case_38,Validar solicitud,2016-02-23 19:42:35.804665+00:00,2016-02-23 20:01:36.504665+00:00,49
case_38,Homologacion por grupo de cursos,2016-02-23 23:05:17.421332+00:00,2016-02-24 01:58:04.165234+00:00,1007
case_39,Traer informacion estudiante - banner,2016-02-23 18:31:10.872847+00:00,2016-02-23 18:31:10.872847+00:00,7007
case_39,Radicar Solicitud Homologacion,2016-02-23 18:31:14.872847+00:00,2016-02-23 18:35:46.670924+00:00,3747
case_39,Validar solicitud,2016-02-23 21:06:34.528067+00:00,2016-02-23 21:25:35.228067+00:00,22475
case_39,Cancelar Solicitud,2016-02-24 22:32:18.078067+00:00,2016-02-25 01:07:27.388412+00:00,22404
case_39,Notificacion estudiante cancelacion soli,2016-02-28 00:33:16.788412+00:00,2016-02-28 00:33:16.788412+00:00,18929
case_40,Traer informacion estudiante - banner,2016-02-23 20:32:26.456180+00:00,2016-02-23 20:32:26.456180+00:00,1684
case_40,Radicar Solicitud Homologacion,2016-02-26 02:50:31.122847+00:00,2016-02-26 02:55:01.620455+00:00,7007
case_40,Validar solicitud,2016-02-27 03:03:44.448041+00:00,2016-02-27 03:22:36.249843+00:00,22475
case_40,Homologacion por grupo de cursos,2016-02-28 06:54:20.249843+00:00,2016-02-28 08:47:06.993745+00:00,7311
case_41,Traer informacion estudiante - banner,2016-02-23 23:43:36.581180+00:00,2016-02-23 23:43:36.581180+00:00,4834
case_41,Radicar Solicitud Homologacion,2016-02-23 23:43:41.581180+00:00,2016-02-23 23:48:10.790704+00:00,1684
case_41,Cancelar Solicitud,2016-02-23 23:48:10.790704+00:00,2016-02-24 00:23:18.938431+00:00,943
case_41,Notificacion estudiante cancelacion soli,2016-02-24 05:41:25.188431+00:00,2016-02-24 05:41:25.188431+00:00,5588
case_42,Traer informacion estudiante - banner,2016-02-24 05:38:57.247847+00:00,2016-02-24 05:38:57.247847+00:00,11760
case_42,Radicar Solicitud Homologacion,2016-02-26 19:00:58.914514+00:00,2016-02-26 19:05:26.848163+00:00,1910
case_42,Cancelar Solicitud,2016-02-27 01:36:43.181496+00:00,2016-02-27 02:11:51.329223+00:00,2292
case_42,Notificacion estudiante cancelacion soli,2016-02-28 16:00:37.329223+00:00,2016-02-28 16:00:37.329223+00:00,22795
case_43,Traer informacion estudiante - banner,2016-02-24 14:36:03.847847+00:00,2016-02-24 14:36:03.847847+00:00,1910
case_43,Radicar Solicitud Homologacion,2016-02-26 20:54:08.514514+00:00,2016-02-26 20:58:48.988933+00:00,7007
case_43,Validar solicitud,2016-02-27 17:14:06.119368+00:00,2016-02-27 17:32:57.921170+00:00,1707
case_43,Homologacion por grupo de cursos,2016-02-29 13:50:36.921170+00:00,2016-03-02 01:43:23.665072+00:00,1343
case_44,Validar solicitud,2016-02-24 17:17:54.393302+00:00,2016-02-24 17:36:46.195104+00:00,7019
case_44,Traer informacion estudiante - banner,2016-02-24 17:36:53.195104+00:00,2016-02-24 17:36:53.195104+00:00,1959
case_44,Radicar Solicitud Homologacion,2016-02-24 17:37:00.195104+00:00,2016-02-24 17:41:39.583993+00:00,1524
case_44,Homologacion por grupo de cursos,2016-02-25 15:36:29.417326+00:00,2016-03-01 23:29:16.161228+00:00,2541
case_45,Traer informacion estudiante - banner,2016-02-24 20:50:15.643302+00:00,2016-02-24 20:50:15.643302+00:00,1524
case_45,Radicar Solicitud Homologacion,2016-02-26 19:00:17.309969+00:00,2016-02-26 19:04:54.163180+00:00,1910
case_45,Validar solicitud,2016-02-27 03:02:38.429847+00:00,2016-02-27 03:21:30.231649+00:00,22475
case_45,Homologacion por grupo de cursos,2016-03-04 16:20:47.231649+00:00,2016-03-11 16:13:33.975551+00:00,6990
case_46,Traer informacion estudiante - banner,2016-02-24 21:59:02.268302+00:00,2016-02-24 21:59:02.268302+00:00,8455
case_46,Radicar Solicitud Homologacion,2016-02-27 04:17:06.934969+00:00,2016-02-27 04:21:42.565106+00:00,7007
case_46,Validar solicitud,2016-02-28 15:13:59.695541+00:00,2016-02-28 15:32:46.615184+00:00,1707
case_46,Homologacion por grupo de cursos,2016-03-01 23:36:36.448517+00:00,2016-03-05 17:29:23.192419+00:00,2541
case_47,Traer informacion estudiante - banner,2016-02-24 23:01:54.490524+00:00,2016-02-24 23:01:54.490524+00:00,4834
case_47,Radicar Solicitud Homologacion,2016-02-24 23:02:01.490524+00:00,2016-02-24 23:06:32.355995+00:00,1959
case_47,Validar solicitud,2016-02-26 21:43:55.238348+00:00,2016-02-26 23:02:42.157991+00:00,677
case_47,Homologacion por grupo de cursos,2016-03-10 10:24:29.157991+00:00,2016-03-10 12:13:16.844038+00:00,7323
case_48,Traer informacion estudiante - banner,2016-02-25 00:05:31.890524+00:00,2016-02-25 00:05:31.890524+00:00,1684
case_48,Radicar Solicitud Homologacion,2016-02-25 00:05:36.890524+00:00,2016-02-25 00:10:11.359274+00:00,1684
case_48,Validar solicitud,2016-02-27 16:05:05.436197+00:00,2016-02-27 16:23:52.355840+00:00,387
case_48,Homologacion por grupo de cursos,2016-02-29 16:56:37.689173+00:00,2016-03-01 20:45:25.375220+00:00,3445
case_49,Traer informacion estudiante - banner,2016-02-25 01:03:40.072342+00:00,2016-02-25 01:03:40.072342+00:00,8455
case_49,Radicar Solicitud Homologacion,2016-02-25 01:04:25.072342+00:00,2016-02-25 01:08:57.262607+00:00,8455
case_49,Validar solicitud,2016-02-26 21:44:20.144960+00:00,2016-02-26 23:03:07.064603+00:00,677
case_49,Homologacion por grupo de cursos,2016-02-26 23:33:11.731270+00:00,2016-02-27 01:21:59.417317+00:00,6979
case_50,Traer informacion estudiante - banner,2016-02-25 01:58:33.155675+00:00,2016-02-25 01:58:33.155675+00:00,1910
case_50,Radicar Solicitud Homologacion,2016-02-25 01:58:34.155675+00:00,2016-02-25 02:03:05.261402+00:00,11760
case_50,Validar solicitud,2016-02-28 00:32:54.661402+00:00,2016-02-28 00:51:41.581045+00:00,18929
case_50,Homologacion por grupo de cursos,2016-02-29 16:56:26.914378+00:00,2016-03-01 20:45:14.600425+00:00,3445
case_51,Traer informacion estudiante - banner,2016-02-25 02:51:11.309521+00:00,2016-02-25 02:51:11.309521+00:00,20194
case_51,Radicar Solicitud Homologacion,2016-02-25 02:51:12.309521+00:00,2016-02-25 02:55:43.283205+00:00,11760
case_51,Notificacion estudiante cancelacion soli,2016-03-01 22:47:38.533205+00:00,2016-03-01 22:47:38.533205+00:00,8443
case_52,Traer informacion estudiante - banner,2016-02-25 03:41:11.095235+00:00,2016-02-25 03:41:11.095235+00:00,20194
case_52,Radicar Solicitud Homologacion,2016-02-25 03:41:18.095235+00:00,2016-02-25 03:45:46.712626+00:00,1524
case_52,Validar solicitud,2016-02-26 21:44:09.594979+00:00,2016-02-26 23:02:56.514622+00:00,677
case_52,Cancelar Solicitud,2016-02-29 17:46:19.396975+00:00,2016-03-01 14:23:29.085147+00:00,677
case_52,Notificacion estudiante cancelacion soli,2016-03-04 19:38:26.085147+00:00,2016-03-04 19:38:26.085147+00:00,7297
case_53,Traer informacion estudiante - banner,2016-02-25 06:28:56.295235+00:00,2016-02-25 06:28:56.295235+00:00,24517
case_53,Radicar Solicitud Homologacion,2016-02-25 07:14:05.045235+00:00,2016-02-25 07:18:32.569045+00:00,15884
case_53,Cancelar Solicitud,2016-02-26 20:32:15.419045+00:00,2016-02-27 20:14:41.960712+00:00,22404
case_53,Notificacion estudiante cancelacion soli,2016-03-01 22:47:37.210712+00:00,2016-03-01 22:47:37.210712+00:00,8443
case_54,Traer informacion estudiante - banner,2016-02-25 14:21:42.857735+00:00,2016-02-25 14:21:42.857735+00:00,15884
case_54,Radicar Solicitud Homologacion,2016-02-25 14:22:27.857735+00:00,2016-02-25 14:26:54.254287+00:00,8455
case_54,Cancelar Solicitud,2016-02-25 15:23:22.004287+00:00,2016-02-25 16:04:44.317418+00:00,6767
case_54,Notificacion estudiante cancelacion soli,2016-02-29 03:38:41.317418+00:00,2016-02-29 03:38:41.317418+00:00,7297
case_55,Traer informacion estudiante - banner,2016-02-25 15:11:48.622441+00:00,2016-02-25 15:11:48.622441+00:00,1959
case_55,Radicar Solicitud Homologacion,2016-02-25 15:56:57.372441+00:00,2016-02-25 16:01:22.655703+00:00,15884
case_55,Validar solicitud,2016-02-25 23:42:51.405703+00:00,2016-03-01 00:01:05.672944+00:00,49
case_55,Homologacion por grupo de cursos,2016-03-02 00:32:55.072944+00:00,2016-03-02 19:21:42.758991+00:00,18929
case_56,Traer informacion estudiante - banner,2016-02-25 17:17:37.705774+00:00,2016-02-25 17:17:37.705774+00:00,15884
case_56,Radicar Solicitud Homologacion,2016-02-25 17:17:39.705774+00:00,2016-02-25 17:22:03.284497+00:00,11327
case_56,Cancelar Solicitud,2016-02-29 21:59:28.784497+00:00,2016-03-01 17:44:39.549203+00:00,14128
case_56,Notificacion estudiante cancelacion soli,2016-03-03 07:33:25.549203+00:00,2016-03-03 07:33:25.549203+00:00,22795
case_57,Cancelar Solicitud,2016-02-25 20:18:40.475005+00:00,2016-02-25 21:11:30.836910+00:00,6767
case_57,Traer informacion estudiante - banner,2016-02-26 22:00:34.836910+00:00,2016-02-26 22:00:34.836910+00:00,20194
case_57,Radicar Solicitud Homologacion,2016-02-26 22:00:41.836910+00:00,2016-02-26 22:05:02.093213+00:00,1959
case_57,Notificacion estudiante cancelacion soli,2016-02-26 22:05:47.093213+00:00,2016-02-26 22:05:47.093213+00:00,8455
case_58,Traer informacion estudiante - banner,2016-02-25 21:39:37.975005+00:00,2016-02-25 21:39:37.975005+00:00,5883
