Case ID,Activity,Start Timestamp,Complete Timestamp,Resource
case_12,Radicar Solicitud Homologacion,2016-02-17 23:44:01.087141+00:00,2016-02-17 23:48:53.534200+00:00,7007
case_12,Validar solicitud,2016-02-18 16:17:47.134200+00:00,2016-02-18 16:35:43.020564+00:00,1707
case_12,Cancelar Solicitud,2016-02-24 20:44:45.020564+00:00,2016-03-01 18:25:30.270564+00:00,241
case_12,Notificacion estudiante cancelacion soli,2016-03-01 21:03:28.020564+00:00,2016-03-01 21:03:28.020564+00:00,22475
case_13,Traer informacion estudiante - banner,2016-02-18 02:06:26.487141+00:00,2016-02-18 02:06:26.487141+00:00,8736
case_13,Radicar Solicitud Homologacion,2016-02-18 02:06:27.487141+00:00,2016-02-18 02:11:15.018933+00:00,10168
case_13,Cancelar Solicitud,2016-02-24 20:44:17.018933+00:00,2016-03-01 18:24:44.076904+00:00,241
case_13,Notificacion estudiante cancelacion soli,2016-03-02 17:31:20.051904+00:00,2016-03-02 17:31:20.051904+00:00,19019
case_14,Traer informacion estudiante - banner,2016-02-18 03:22:59.305323+00:00,2016-02-18 03:22:59.305323+00:00,22795
case_14,Radicar Solicitud Homologacion,2016-02-18 03:23:05.305323+00:00,2016-02-18 03:27:49.562466+00:00,305
case_14,Validar solicitud,2016-02-19 13:07:25.537466+00:00,2016-02-19 13:25:21.423830+00:00,19019
case_14,Cancelar Solicitud,2016-02-20 16:31:57.398830+00:00,2016-02-21 14:12:06.755973+00:00,19019
case_14,Notificacion estudiante cancelacion soli,2016-02-22 20:03:04.505973+00:00,2016-02-22 20:03:04.505973+00:00,22475
case_15,Traer informacion estudiante - banner,2016-02-18 06:36:47.221990+00:00,2016-02-18 06:36:47.221990+00:00,26147
case_15,Radicar Solicitud Homologacion,2016-02-18 06:43:03.555323+00:00,2016-02-18 06:47:47.254187+00:00,22795
case_15,Validar solicitud,2016-02-21 14:41:36.163278+00:00,2016-02-21 14:59:32.049642+00:00,22404
case_15,Homologacion por grupo de cursos,2016-02-22 13:05:54.461407+00:00,2016-02-22 21:46:17.758282+00:00,1007
case_16,Traer informacion estudiante - banner,2016-02-18 14:48:42.991221+00:00,2016-02-18 14:48:42.991221+00:00,26147
case_16,Radicar Solicitud Homologacion,2016-02-20 03:00:47.324554+00:00,2016-02-20 03:05:29.471447+00:00,6639
case_16,Cancelar Solicitud,2016-02-21 23:07:05.446447+00:00,2016-02-21 23:46:44.164757+00:00,19019
case_16,Notificacion estudiante cancelacion soli,2016-02-25 14:05:40.364757+00:00,2016-02-25 14:05:40.364757+00:00,8528
case_17,Traer informacion estudiante - banner,2016-02-18 15:56:18.776935+00:00,2016-02-18 15:56:18.776935+00:00,10168
case_17,Radicar Solicitud Homologacion,2016-02-18 15:56:19.776935+00:00,2016-02-18 16:00:58.838388+00:00,8248
case_17,Cancelar Solicitud,2016-02-23 03:42:43.505055+00:00,2016-02-23 05:21:23.107795+00:00,8443
case_17,Notificacion estudiante cancelacion soli,2016-02-25 00:19:55.107795+00:00,2016-02-25 00:19:55.107795+00:00,8916
case_18,Traer informacion estudiante - banner,2016-02-18 17:59:49.376935+00:00,2016-02-18 17:59:49.376935+00:00,22795
case_18,Radicar Solicitud Homologacion,2016-02-18 17:59:53.626935+00:00,2016-02-18 18:04:29.748482+00:00,5667
case_18,Cancelar Solicitud,2016-02-22 21:03:04.748482+00:00,2016-02-22 21:41:44.351222+00:00,559
case_18,Notificacion estudiante cancelacion soli,2016-02-23 16:48:20.326222+00:00,2016-02-23 16:48:20.326222+00:00,19019
case_19,Traer informacion estudiante - banner,2016-02-18 20:59:46.689435+00:00,2016-02-18 20:59:46.689435+00:00,22795
case_19,Radicar Solicitud Homologacion,2016-02-18 20:59:51.689435+00:00,2016-02-18 21:04:26.436688+00:00,6004
case_19,Cancelar Solicitud,2016-02-20 17:03:00.686688+00:00,2016-02-20 17:41:26.846688+00:00,716
case_19,Notificacion estudiante cancelacion soli,2016-02-22 14:32:46.096688+00:00,2016-02-22 14:32:46.096688+00:00,8213
case_20,Traer informacion estudiante - banner,2016-02-18 22:00:41.277670+00:00,2016-02-18 22:00:41.277670+00:00,8248
case_20,Radicar Solicitud Homologacion,2016-02-18 22:06:57.611003+00:00,2016-02-18 22:11:30.884227+00:00,22795
case_20,Cancelar Solicitud,2016-02-19 23:44:07.717560+00:00,2016-02-20 03:22:05.428086+00:00,22475
case_20,Notificacion estudiante cancelacion soli,2016-02-21 23:06:41.403086+00:00,2016-02-21 23:06:41.403086+00:00,19019
case_21,Traer informacion estudiante - banner,2016-02-18 22:57:03.382933+00:00,2016-02-18 22:57:03.382933+00:00,22795
case_21,Radicar Solicitud Homologacion,2016-02-18 23:03:19.716266+00:00,2016-02-18 23:07:51.607570+00:00,22795
case_21,Homologacion por grupo de cursos,2016-02-20 07:06:14.019335+00:00,2016-02-22 12:46:37.316210+00:00,1007
case_22,Traer informacion estudiante - banner,2016-02-18 23:53:05.982933+00:00,2016-02-18 23:53:05.982933+00:00,4765
case_22,Radicar Solicitud Homologacion,2016-02-18 23:53:07.982933+00:00,2016-02-18 23:57:38.404555+00:00,3296
case_22,Validar solicitud,2016-02-23 18:39:13.293444+00:00,2016-02-23 18:56:50.467357+00:00,7080
case_22,Homologacion por grupo de cursos,2016-02-24 17:29:44.067357+00:00,2016-02-24 23:10:07.364232+00:00,1707
case_23,Traer informacion estudiante - banner,2016-02-19 00:49:29.374237+00:00,2016-02-19 00:49:29.374237+00:00,3296
case_23,Radicar Solicitud Homologacion,2016-02-19 00:49:30.374237+00:00,2016-02-19 00:53:59.341979+00:00,10296
case_23,Validar solicitud,2016-02-20 01:22:52.941979+00:00,2016-02-20 01:41:11.060259+00:00,1707
case_23,Homologacion por grupo de cursos,2016-02-22 13:49:50.060259+00:00,2016-02-24 01:24:59.203116+00:00,1343
case_24,Traer informacion estudiante - banner,2016-02-19 01:53:33.165904+00:00,2016-02-19 01:53:33.165904+00:00,22795
case_24,Radicar Solicitud Homologacion,2016-02-19 01:53:38.165904+00:00,2016-02-19 01:58:05.770182+00:00,5573
case_24,Validar solicitud,2016-02-21 16:00:38.103515+00:00,2016-02-21 16:18:56.221795+00:00,6694
case_24,Homologacion por grupo de cursos,2016-02-22 13:50:35.221795+00:00,2016-02-24 01:25:44.364652+00:00,1343
case_25,Traer informacion estudiante - banner,2016-02-19 11:57:55.685904+00:00,2016-02-19 11:57:55.685904+00:00,26298
case_25,Radicar Solicitud Homologacion,2016-02-19 11:57:56.685904+00:00,2016-02-19 12:02:22.925266+00:00,26298
case_25,Validar solicitud,2016-02-20 16:06:58.900266+00:00,2016-02-20 16:24:57.171099+00:00,19019
case_25,Homologacion por grupo de cursos,2016-02-22 13:07:24.214577+00:00,2016-02-22 21:42:33.357434+00:00,1007
case_26,Cancelar Solicitud,2016-02-19 15:27:32.435904+00:00,2016-02-22 03:37:07.524512+00:00,22624
case_26,Traer informacion estudiante - banner,2016-02-22 03:37:08.524512+00:00,2016-02-22 03:37:08.524512+00:00,10296
case_26,Radicar Solicitud Homologacion,2016-02-22 03:37:11.524512+00:00,2016-02-22 03:41:38.894882+00:00,23530
case_26,Notificacion estudiante cancelacion soli,2016-02-26 19:07:06.228215+00:00,2016-02-26 19:07:06.228215+00:00,7297
case_27,Traer informacion estudiante - banner,2016-02-19 19:06:40.820519+00:00,2016-02-19 19:06:40.820519+00:00,26298
case_27,Radicar Solicitud Homologacion,2016-02-19 19:06:43.820519+00:00,2016-02-19 19:11:09.825782+00:00,23530
case_27,Validar solicitud,2016-02-20 00:10:32.708135+00:00,2016-02-20 00:28:17.302194+00:00,677
case_27,Cancelar Solicitud,2016-02-21 14:34:53.277194+00:00,2016-02-21 22:11:28.365802+00:00,19019
case_27,Notificacion estudiante cancelacion soli,2016-02-22 03:29:34.615802+00:00,2016-02-22 03:29:34.615802+00:00,5588
case_28,Traer informacion estudiante - banner,2016-02-19 22:00:12.963376+00:00,2016-02-19 22:00:12.963376+00:00,5667
case_28,Radicar Solicitud Homologacion,2016-02-19 22:06:29.296709+00:00,2016-02-19 22:10:53.909274+00:00,22795
case_28,Validar solicitud,2016-02-20 03:06:41.766417+00:00,2016-02-20 03:24:26.360476+00:00,22475
case_28,Homologacion por grupo de cursos,2016-02-23 19:29:19.960476+00:00,2016-02-24 17:18:31.946777+00:00,1707
case_29,Traer informacion estudiante - banner,2016-02-19 23:54:37.830043+00:00,2016-02-19 23:54:37.830043+00:00,5667
case_29,Radicar Solicitud Homologacion,2016-02-19 23:54:42.830043+00:00,2016-02-19 23:59:06.064418+00:00,5573
case_29,Cancelar Solicitud,2016-02-24 20:45:23.731085+00:00,2016-02-25 01:21:58.819693+00:00,241
case_29,Notificacion estudiante cancelacion soli,2016-02-25 16:06:46.676836+00:00,2016-02-25 16:06:46.676836+00:00,22475
case_30,Traer informacion estudiante - banner,2016-02-20 02:46:24.642543+00:00,2016-02-20 02:46:24.642543+00:00,5573
case_30,Radicar Solicitud Homologacion,2016-02-20 02:46:30.642543+00:00,2016-02-20 02:50:52.513009+00:00,11692
case_30,Validar solicitud,2016-02-22 15:06:40.370152+00:00,2016-02-22 15:25:46.860893+00:00,22475
case_30,Homologacion por grupo de cursos,2016-02-22 15:55:51.527560+00:00,2016-02-22 17:45:03.513861+00:00,6979
case_31,Validar solicitud,2016-02-21 02:03:48.017543+00:00,2016-02-21 02:22:54.508284+00:00,18929
case_31,Traer informacion estudiante - banner,2016-02-21 02:23:01.508284+00:00,2016-02-21 02:23:01.508284+00:00,8536
case_31,Radicar Solicitud Homologacion,2016-02-21 02:23:02.508284+00:00,2016-02-21 02:27:23.028903+00:00,4765
case_31,Homologacion por grupo de cursos,2016-02-23 23:36:12.862236+00:00,2016-02-27 17:25:24.848537+00:00,2541
case_32,Traer informacion estudiante - banner,2016-02-21 22:47:17.573099+00:00,2016-02-21 22:47:17.573099+00:00,11692
case_32,Radicar Solicitud Homologacion,2016-02-21 22:47:23.573099+00:00,2016-02-21 22:51:41.435344+00:00,11706
case_32,Validar solicitud,2016-02-23 00:53:52.102011+00:00,2016-02-23 01:12:58.592752+00:00,49
case_32,Homologacion por grupo de cursos,2016-02-24 00:50:37.592752+00:00,2016-02-24 17:39:33.619779+00:00,1343
case_33,Traer informacion estudiante - banner,2016-02-22 09:05:41.573099+00:00,2016-02-22 09:05:41.573099+00:00,9336
case_33,Radicar Solicitud Homologacion,2016-02-22 09:05:48.573099+00:00,2016-02-22 09:10:03.982190+00:00,8536
case_33,Validar solicitud,2016-02-23 01:16:39.957190+00:00,2016-02-23 01:35:46.447931+00:00,19019
case_33,Homologacion por grupo de cursos,2016-02-29 17:01:38.447931+00:00,2016-02-29 22:50:34.474958+00:00,1422
case_34,Traer informacion estudiante - banner,2016-02-22 15:56:10.118554+00:00,2016-02-22 15:56:10.118554+00:00,11692
case_34,Radicar Solicitud Homologacion,2016-02-22 15:56:14.118554+00:00,2016-02-22 16:00:25.760345+00:00,3747
case_34,Validar solicitud,2016-02-23 11:22:31.538123+00:00,2016-02-23 11:41:38.028864+00:00,669
case_34,Homologacion por grupo de cursos,2016-02-23 16:07:05.072342+00:00,2016-02-23 19:56:01.099369+00:00,1007
case_35,Traer informacion estudiante - banner,2016-02-22 21:30:27.035221+00:00,2016-02-22 21:30:27.035221+00:00,9336
case_35,Radicar Solicitud Homologacion,2016-02-22 21:30:32.035221+00:00,2016-02-22 21:34:42.431261+00:00,5573
case_35,Validar solicitud,2016-02-23 20:06:30.288404+00:00,2016-02-23 20:25:36.779145+00:00,22475
case_35,Homologacion por grupo de cursos,2016-02-29 17:01:28.779145+00:00,2016-02-29 22:50:24.806172+00:00,1422
case_36,Traer informacion estudiante - banner,2016-02-23 00:29:33.410221+00:00,2016-02-23 00:29:33.410221+00:00,8786
case_36,Radicar Solicitud Homologacion,2016-02-23 00:29:37.410221+00:00,2016-02-23 00:33:55.258260+00:00,3747
case_36,Validar solicitud,2016-02-23 11:23:01.036038+00:00,2016-02-23 11:41:59.210350+00:00,669
case_36,Cancelar Solicitud,2016-02-23 18:52:40.810350+00:00,2016-02-23 19:28:14.612676+00:00,7080
case_36,Notificacion estudiante cancelacion soli,2016-02-23 21:06:02.469819+00:00,2016-02-23 21:06:02.469819+00:00,22475
case_37,Traer informacion estudiante - banner,2016-02-23 10:56:36.854665+00:00,2016-02-23 10:56:36.854665+00:00,11706
case_37,Radicar Solicitud Homologacion,2016-02-25 17:14:41.521332+00:00,2016-02-25 17:19:12.832012+00:00,7007
case_37,Validar solicitud,2016-02-26 19:22:18.609790+00:00,2016-02-26 19:41:16.784102+00:00,669
case_37,Homologacion por grupo de cursos,2016-03-01 13:33:06.184102+00:00,2016-03-01 17:27:11.443361+00:00,18929
case_38,Traer informacion estudiante - banner,2016-02-23 15:42:32.054665+00:00,2016-02-23 15:42:32.054665+00:00,11692
case_38,Radicar Solicitud Homologacion,2016-02-25 22:00:36.721332+00:00,2016-02-25 22:05:06.721332+00:00,7007
case_38,Validar solicitud,2016-02-26 00:18:23.851767+00:00,2016-02-26 00:37:24.551767+00:00,1707
case_38,Homologacion por grupo de cursos,2016-02-27 07:04:05.468434+00:00,2016-02-29 12:56:52.212336+00:00,1007
case_39,Traer informacion estudiante - banner,2016-02-23 18:31:10.872847+00:00,2016-02-23 18:31:10.872847+00:00,8786
case_39,Radicar Solicitud Homologacion,2016-02-26 19:00:12.539514+00:00,2016-02-26 19:04:44.337591+00:00,1910
case_39,Cancelar Solicitud,2016-02-27 21:36:27.187591+00:00,2016-02-27 22:11:36.497936+00:00,22404
case_39,Notificacion estudiante cancelacion soli,2016-03-03 15:56:10.069365+00:00,2016-03-03 15:56:10.069365+00:00,677
case_40,Traer informacion estudiante - banner,2016-02-23 20:32:26.456180+00:00,2016-02-23 20:32:26.456180+00:00,23530
case_40,Radicar Solicitud Homologacion,2016-02-23 22:00:31.456180+00:00,2016-02-23 22:05:01.953788+00:00,20194
case_40,Validar solicitud,2016-02-25 21:32:51.353788+00:00,2016-02-25 21:51:43.155590+00:00,18929
case_40,Recepcion de documentos,2016-02-25 21:51:43.155590+00:00,2016-03-02 00:11:45.280590+00:00,157
case_40,Homologacion por grupo de cursos,2016-03-03 19:09:29.049821+00:00,2016-03-03 21:02:15.793723+00:00,15930
case_41,Traer informacion estudiante - banner,2016-02-23 23:43:36.581180+00:00,2016-02-23 23:43:36.581180+00:00,20194
case_41,Radicar Solicitud Homologacion,2016-02-24 01:52:57.581180+00:00,2016-02-24 01:57:26.790704+00:00,4834
case_41,Homologacion por grupo de cursos,2016-02-25 19:09:10.559935+00:00,2016-02-25 21:01:57.303837+00:00,15930
case_42,Traer informacion estudiante - banner,2016-02-24 05:38:57.247847+00:00,2016-02-24 05:38:57.247847+00:00,3747
case_42,Radicar Solicitud Homologacion,2016-02-24 05:39:03.247847+00:00,2016-02-24 05:43:31.181496+00:00,2133
case_42,Validar solicitud,2016-02-24 23:13:48.311931+00:00,2016-02-24 23:32:40.113733+00:00,1707
case_42,Homologacion por grupo de cursos,2016-02-25 13:04:21.030400+00:00,2016-02-25 14:57:07.774302+00:00,1007
case_43,Traer informacion estudiante - banner,2016-02-24 14:36:03.847847+00:00,2016-02-24 14:36:03.847847+00:00,4834
case_43,Radicar Solicitud Homologacion,2016-02-24 14:36:10.847847+00:00,2016-02-24 14:40:51.322266+00:00,1959
case_43,Validar solicitud,2016-02-25 23:43:20.072266+00:00,2016-03-01 00:02:11.874068+00:00,49
case_43,Homologacion por grupo de cursos,2016-03-03 19:08:55.643299+00:00,2016-03-03 21:01:42.387201+00:00,15930
case_44,Traer informacion estudiante - banner,2016-02-24 17:17:54.393302+00:00,2016-02-24 17:17:54.393302+00:00,11760
case_44,Radicar Solicitud Homologacion,2016-02-24 17:17:57.393302+00:00,2016-02-24 17:22:36.782191+00:00,8455
case_44,Cancelar Solicitud,2016-02-24 22:02:21.048858+00:00,2016-02-24 22:37:12.183689+00:00,22475
case_44,Notificacion estudiante cancelacion soli,2016-02-24 23:51:53.783689+00:00,2016-02-24 23:51:53.783689+00:00,7080
case_45,Traer informacion estudiante - banner,2016-02-24 20:50:15.643302+00:00,2016-02-24 20:50:15.643302+00:00,7007
case_45,Radicar Solicitud Homologacion,2016-02-24 20:50:22.643302+00:00,2016-02-24 20:54:59.496513+00:00,1524
case_45,Validar solicitud,2016-02-25 23:43:28.246513+00:00,2016-03-01 00:02:20.048315+00:00,49
case_45,Homologacion por grupo de cursos,2016-03-01 23:36:09.881648+00:00,2016-03-05 17:28:56.625550+00:00,2541
case_46,Traer informacion estudiante - banner,2016-02-24 21:59:02.268302+00:00,2016-02-24 21:59:02.268302+00:00,11760
case_46,Radicar Solicitud Homologacion,2016-02-26 22:00:07.268302+00:00,2016-02-26 22:04:42.898439+00:00,20194
case_46,Cancelar Solicitud,2016-02-26 22:05:33.398439+00:00,2016-02-26 22:40:01.309550+00:00,8455
case_46,Notificacion estudiante cancelacion soli,2016-03-09 14:20:04.934550+00:00,2016-03-09 14:20:04.934550+00:00,1
case_47,Traer informacion estudiante - banner,2016-02-24 23:01:54.490524+00:00,2016-02-24 23:01:54.490524+00:00,1684
case_47,Radicar Solicitud Homologacion,2016-02-24 23:02:01.490524+00:00,2016-02-24 23:06:32.355995+00:00,1524
case_47,Validar solicitud,2016-02-25 23:43:01.105995+00:00,2016-03-01 00:01:48.025638+00:00,49
case_47,Homologacion por grupo de cursos,2016-03-01 20:56:33.358971+00:00,2016-03-04 12:45:21.045018+00:00,3445
case_48,Traer informacion estudiante - banner,2016-02-25 00:05:31.890524+00:00,2016-02-25 00:05:31.890524+00:00,1524
case_48,Radicar Solicitud Homologacion,2016-02-27 06:23:36.557191+00:00,2016-02-27 06:28:11.025941+00:00,7007
case_48,Cancelar Solicitud,2016-02-29 10:38:08.025941+00:00,2016-02-29 12:12:19.531436+00:00,7297
case_48,Notificacion estudiante cancelacion soli,2016-03-01 18:04:01.131436+00:00,2016-03-01 18:04:01.131436+00:00,7080
case_49,Traer informacion estudiante - banner,2016-02-25 01:03:40.072342+00:00,2016-02-25 01:03:40.072342+00:00,11760
case_49,Radicar Solicitud Homologacion,2016-02-25 01:04:25.072342+00:00,2016-02-25 01:08:57.262607+00:00,8455
case_49,Notificacion estudiante cancelacion soli,2016-02-25 06:27:03.512607+00:00,2016-02-25 06:27:03.512607+00:00,5588
case_50,Traer informacion estudiante - banner,2016-02-25 01:58:33.155675+00:00,2016-02-25 01:58:33.155675+00:00,4834
case_50,Radicar Solicitud Homologacion,2016-02-25 01:58:40.155675+00:00,2016-02-25 02:03:11.261402+00:00,1959
case_50,Validar solicitud,2016-02-26 21:43:34.143755+00:00,2016-02-26 23:02:21.063398+00:00,677
case_50,Homologacion por grupo de cursos,2016-03-08 18:08:47.063398+00:00,2016-03-08 19:57:34.749445+00:00,7394
case_51,Traer informacion estudiante - banner,2016-02-25 02:51:11.309521+00:00,2016-02-25 02:51:11.309521+00:00,20194
case_51,Radicar Solicitud Homologacion,2016-02-26 22:00:15.309521+00:00,2016-02-26 22:04:46.283205+00:00,20194
case_51,Validar solicitud,2016-02-27 23:32:29.133205+00:00,2016-02-27 23:51:16.052848+00:00,22404
case_51,Homologacion por grupo de cursos,2016-03-01 16:24:05.452848+00:00,2016-03-01 18:12:53.138895+00:00,18929
case_52,Traer informacion estudiante - banner,2016-02-25 03:41:11.095235+00:00,2016-02-25 03:41:11.095235+00:00,8455
case_52,Radicar Solicitud Homologacion,2016-02-25 03:41:12.095235+00:00,2016-02-25 03:45:40.712626+00:00,11760
case_52,Cancelar Solicitud,2016-02-26 21:44:03.594979+00:00,2016-02-26 23:21:13.283151+00:00,677
case_52,Notificacion estudiante cancelacion soli,2016-03-01 13:33:02.683151+00:00,2016-03-01 13:33:02.683151+00:00,18929
case_53,Traer informacion estudiante - banner,2016-02-25 06:28:56.295235+00:00,2016-02-25 06:28:56.295235+00:00,11327
case_53,Radicar Solicitud Homologacion,2016-02-25 06:29:03.295235+00:00,2016-02-25 06:33:30.819045+00:00,1959
case_53,Notificacion estudiante cancelacion soli,2016-02-26 20:32:13.669045+00:00,2016-02-26 20:32:13.669045+00:00,22404
case_54,Traer informacion estudiante - banner,2016-02-25 14:21:42.857735+00:00,2016-02-25 14:21:42.857735+00:00,8455
case_54,Radicar Solicitud Homologacion,2016-02-25 14:22:27.857735+00:00,2016-02-25 14:26:54.254287+00:00,8455
case_54,Cancelar Solicitud,2016-02-25 19:45:00.504287+00:00,2016-02-25 20:26:22.817418+00:00,5588
case_54,Notificacion estudiante cancelacion soli,2016-02-28 03:33:12.217418+00:00,2016-02-28 03:33:12.217418+00:00,18929
case_55,Traer informacion estudiante - banner,2016-02-25 15:11:48.622441+00:00,2016-02-25 15:11:48.622441+00:00,1959
case_55,Radicar Solicitud Homologacion,2016-02-25 15:56:57.372441+00:00,2016-02-25 16:01:22.655703+00:00,15884
case_55,Validar solicitud,2016-02-27 00:02:08.584274+00:00,2016-02-27 00:20:22.851515+00:00,19019
case_55,Homologacion por grupo de cursos,2016-02-29 16:56:08.184848+00:00,2016-03-01 20:44:55.870895+00:00,3445
case_56,Traer informacion estudiante - banner,2016-02-25 17:17:37.705774+00:00,2016-02-25 17:17:37.705774+00:00,5613
case_56,Radicar Solicitud Homologacion,2016-02-25 17:17:41.372441+00:00,2016-02-25 17:22:04.951164+00:00,3747
case_56,Validar solicitud,2016-02-25 22:13:22.081599+00:00,2016-02-25 22:31:36.348840+00:00,1707
case_56,Homologacion por grupo de cursos,2016-03-09 09:53:23.348840+00:00,2016-03-09 11:42:11.034887+00:00,7323
case_57,Traer informacion estudiante - banner,2016-02-25 20:18:40.475005+00:00,2016-02-25 20:18:40.475005+00:00,3603
case_57,Radicar Solicitud Homologacion,2016-02-25 20:18:44.141672+00:00,2016-02-25 20:23:04.397975+00:00,3747
case_57,Cancelar Solicitud,2016-02-25 21:43:03.085475+00:00,2016-02-26 16:35:53.447380+00:00,677
case_57,Notificacion estudiante cancelacion soli,2016-03-09 08:15:57.072380+00:00,2016-03-09 08:15:57.072380+00:00,1
case_58,Traer informacion estudiante - banner,2016-02-25 21:39:37.975005+00:00,2016-02-25 21:39:37.975005+00:00,1524
